,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,Capacity factor,Unnamed: 0,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
190,QLD1,Cell 1703,2021,4.885454170215601,85328631.64162554,60,1.0,6294.128902342379,-0.0,0.0,0.0,-0.0,0.0,0.0,-7721697.895698879,-0.0,AA,0,0,16218.881356826072,15602.90302748544,14100.650886366217,97942.1142532893,Lined Rock,155.49116245540012,0,0.0,1576800.0,65244.45952821704,0,1,0,1,0.3512368745632622,,,,,,,,,,
191,QLD1,Cell 1710,2021,4.906122720820325,85397965.65367973,60,1.0,6070.241272058815,-0.0,0.0,0.0,-0.0,0.0,0.0,-7053132.383044833,-0.0,AA,0,0,16820.15860694078,15367.051021294848,14620.72268761909,61650.53792782115,Lined Rock,220.1621612584246,0,0.0,1576800.0,58981.799087871404,0,1,0,1,0.3450324926495969,,,,,,,,,,
192,QLD1,Cell 1711,2021,4.962161987418649,86306209.03410733,60,1.0,5868.830698174788,-0.0,0.0,0.0,-0.0,0.0,0.0,-6520938.269740385,-0.0,AA,0,0,17400.26946069207,14391.916726624564,15122.486718404114,62551.66970721433,Lined Rock,217.66507922995788,0,0.0,1576800.0,56139.59373887659,0,1,0,1,0.34724559861390886,,,,,,,,,,
193,QLD1,Cell 1715,2021,5.549053361451107,96483946.678836,60,1.0,5475.446288890652,-0.0,0.0,0.0,-0.0,0.0,0.0,-7250262.458366087,-0.0,AA,0,0,18656.39283772525,19990.477842899527,16208.96445752518,64057.74750016165,Lined Rock,213.58745532718115,0,0.0,1576800.0,50124.38522910597,0,1,0,1,0.2880078455744742,,,,,,,,,,
194,QLD1,Cell 1716,2021,5.871111229678592,101990189.75052322,60,1.0,5160.814599803719,-0.0,0.0,0.0,-0.0,0.0,0.0,-8498859.95286859,-0.0,AA,0,0,19798.87897696922,21682.393091553404,17197.152226527993,62735.24070864204,Lined Rock,217.1638568357536,0,0.0,1576800.0,44008.45641211635,0,1,0,1,0.27181620542901475,,,,,,,,,,
195,QLD1,Cell 1717,2021,6.740335346355185,113912437.61765017,60,1.0,3158.3710645539736,-0.0,0.0,0.0,-0.0,0.0,0.0,-6915444.40456854,-0.0,AA,0,0,6970.142214545559,43083.88664574448,28100.34428245529,99947.3765939056,Lined Rock,153.28399320413286,0,0.0,1576800.0,87077.23452126388,0,1,0,1,0.2220179161100467,,,,,,,,,,
196,QLD1,Cell 1753,2021,5.018453279349231,87727698.79265752,60,1.0,6182.978561209358,-0.0,0.0,0.0,-0.0,0.0,0.0,-8082886.931162346,-0.0,AA,0,0,16511.946174786535,16227.514201537548,14354.135859781529,114902.31645938865,Lined Rock,139.2248057286439,0,0.0,1576800.0,67777.56054890505,0,1,0,1,0.3428532169184237,,,,,,,,,,
197,QLD1,Cell 1754,2021,5.061042234061342,88460442.95876566,60,1.0,6130.994595812244,-0.0,0.0,0.0,-0.0,0.0,0.0,-8431237.45289737,-0.0,AA,0,0,16652.656831413427,16464.47339878582,14475.842850414418,115279.70529077476,Lined Rock,138.91562886237423,0,0.0,1576800.0,68469.26049730521,0,1,0,1,0.33997239405569324,,,,,,,,,,
198,QLD1,Cell 1755,2021,5.063886480566013,88486220.38829568,60,1.0,6147.8121146138965,-0.0,0.0,0.0,-0.0,0.0,0.0,-8461501.96906194,-0.0,AA,0,0,16606.874631136136,16863.6766431052,14436.243761376816,109734.84563584346,Lined Rock,143.65587404398732,0,0.0,1576800.0,70135.38295440108,0,1,0,1,0.3366831950390107,,,,,,,,,,
199,QLD1,Cell 1762,2021,5.144646924976842,89443695.12307025,60,1.0,5674.528897444196,-0.0,0.0,0.0,-0.0,0.0,0.0,-6992255.637874572,-0.0,AA,0,0,17998.931458892024,15439.340229194384,15640.29647037144,63692.948532447896,Lined Rock,214.54893070546763,0,0.0,1576800.0,53420.316621263,0,1,0,1,0.33195310893555735,,,,,,,,,,
200,QLD1,Cell 1763,2021,5.663537925667562,98453230.9955728,60,1.0,5298.849305746956,-0.0,0.0,0.0,-0.0,0.0,0.0,-7362506.307432285,-0.0,AA,0,0,19280.944612684627,19598.491603988678,16749.167444611052,71380.0277533717,Lined Rock,196.35897132092225,0,0.0,1576800.0,64975.28448918637,0,1,0,1,0.2865079360813433,,,,,,,,,,
201,QLD1,Cell 1766,2021,5.862265932511318,101848939.18625362,60,1.0,5170.006296338541,-0.0,0.0,0.0,-0.0,0.0,0.0,-7536145.521443415,-0.0,AA,0,0,19763.530345320876,21586.964146107515,17166.577601378685,64446.00092710384,Lined Rock,212.5928151319647,0,0.0,1576800.0,56201.32028343768,0,1,0,1,0.27001455848443495,,,,,,,,,,
202,QLD1,Cell 1767,2021,6.19003671606982,107179594.32803395,60,1.0,4683.729441868477,-0.0,0.0,0.0,-0.0,0.0,0.0,-8788141.917328335,-0.0,AA,0,0,20011.128983061342,24010.420381264616,18948.85590366423,60482.56067595648,Lined Rock,223.56854760899827,0,0.0,1576800.0,55042.68499480249,0,1,0,1,0.2569404974981689,,,,,,,,,,
203,QLD1,Cell 1800,2021,5.182004053183877,90506659.568548,60,1.0,5980.456099373929,-0.0,0.0,0.0,-0.0,0.0,0.0,-9530209.540829225,-0.0,AA,0,0,16322.48513615594,18381.607640956183,14840.225028155744,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,73458.96537417737,0,1,0,1,0.3280532318559736,,,,,,,,,,
204,QLD1,Cell 1811,2021,5.918689440191447,102811985.35171784,60,1.0,5076.712812162165,-0.0,0.0,0.0,-0.0,0.0,0.0,-7478370.754257126,-0.0,AA,0,0,20128.25397664653,21204.742066658848,17482.04351309725,68242.97887516314,Lined Rock,203.2840029391176,0,0.0,1576800.0,62190.12612285617,0,1,0,1,0.26998298852679914,,,,,,,,,,
205,QLD1,Cell 1812,2021,6.048285970279177,105028628.07689102,60,1.0,4977.640245815962,-0.0,0.0,0.0,-0.0,0.0,0.0,-7720166.312889022,-0.0,AA,0,0,20530.538727425,22120.17500293612,17829.99773041393,66385.0712842065,Lined Rock,207.70599869835544,0,0.0,1576800.0,61975.60427982845,0,1,0,1,0.2622893020089948,,,,,,,,,,
206,QLD1,Cell 1813,2021,5.7767557893145485,100376297.8194972,60,1.0,5234.40846834708,-0.0,0.0,0.0,-0.0,0.0,0.0,-8335946.095301344,-0.0,AA,0,0,20097.471323757272,20109.89132223705,16955.366556202152,57301.98733488228,Lined Rock,233.4907761373634,0,0.0,1576800.0,50589.255638655406,0,1,0,1,0.2799671535769347,,,,,,,,,,
207,QLD1,Cell 1814,2021,5.481191473971188,95164706.4303258,60,1.0,5350.669057045212,-0.0,0.0,0.0,-0.0,0.0,0.0,-8834397.359329099,-0.0,AA,0,0,19093.405471052287,17840.107404318784,16586.956386109374,53826.34275979582,Lined Rock,245.6531214063504,0,0.0,1576800.0,24730.1809398727,0,1,0,1,0.3061463639239342,,,,,,,,,,
208,QLD1,Cell 1843,2021,5.239857199425614,91436341.64695849,60,1.0,5864.39395648184,-0.0,0.0,0.0,-0.0,0.0,0.0,-9425816.402550384,-0.0,AA,0,0,16072.006262760113,19381.251545188657,15133.927724554884,120000.0,Lined Rock,135.20962596339768,0,0.0,1576800.0,74235.73422162933,0,1,0,1,0.3208079268776909,,,,,,,,,,
209,QLD1,Cell 1844,2021,5.365927724922144,93159561.4168206,60,1.0,5294.148959688852,-0.0,0.0,0.0,-0.0,0.0,0.0,-8568619.856095662,-0.0,AA,0,0,14744.71073465573,21586.942726766654,16764.037990145076,119999.99999999993,Lined Rock,135.20962596339763,0,0.0,1576800.0,79981.3631572103,0,1,0,1,0.31057431236102,,,,,,,,,,
210,QLD1,Cell 1854,2021,6.007411617857683,104255219.46219283,60,1.0,4964.473202352597,-0.0,0.0,0.0,-0.0,0.0,0.0,-8132996.942470079,-0.0,AA,0,0,20585.212350187743,21559.260413836942,17877.287411614514,58528.76682204592,Lined Rock,229.53746428740428,0,0.0,1576800.0,49966.677435363046,0,1,0,1,0.26657918608327924,,,,,,,,,,
211,QLD1,Cell 1855,2021,6.197284047640518,107416478.25992018,60,1.0,4723.7896593591095,-0.0,0.0,0.0,-0.0,0.0,0.0,-8180248.450731793,-0.0,AA,0,0,20229.3961928335,23597.588738269184,18788.15965267947,69991.45299037901,Lined Rock,199.33241229460884,0,0.0,1576800.0,62465.36487754112,0,1,0,1,0.25634965906959223,,,,,,,,,,
212,QLD1,Cell 1856,2021,6.149465951674406,106691406.75999016,60,1.0,4860.787579621486,-0.0,0.0,0.0,-0.0,0.0,0.0,-8183675.97902826,-0.0,AA,0,0,20852.462380249715,22775.840813551677,18258.62842840456,59842.12978164393,Lined Rock,225.43635372712816,0,0.0,1576800.0,52179.61696342375,0,1,0,1,0.25762601339347624,,,,,,,,,,
213,QLD1,Cell 1885,2021,5.483835453609025,95222638.4872438,60,1.0,5231.895846331266,-0.0,0.0,0.0,-0.0,0.0,0.0,-8465515.164093822,-0.0,AA,0,0,15217.864434596477,22325.492145107197,16963.50938406887,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,81007.33880406393,0,1,0,1,0.30025029839286627,,,,,,,,,,
214,QLD1,Cell 1893,2021,5.374937292330915,93874224.46619156,60,1.0,5786.5147752500725,-0.0,0.0,0.0,-0.0,0.0,0.0,-8613128.160977345,-0.0,AA,0,0,17648.98416546957,18294.851537842187,15337.611279473056,119341.3384235573,Lined Rock,135.7142571837265,0,0.0,1576800.0,92624.42516983484,0,1,0,1,0.31400975000529846,,,,,,,,,,
215,QLD1,Cell 1894,2021,5.585521595609454,97216941.11628927,60,1.0,5410.086532823851,-0.0,0.0,0.0,-0.0,0.0,0.0,-9586029.147492187,-0.0,AA,0,0,18882.79102575755,19055.82668625609,16404.786457156577,85655.20045819378,Lined Rock,171.2542137347,0,0.0,1576800.0,61453.92942171207,0,1,0,1,0.3003021346334915,,,,,,,,,,
216,QLD1,Cell 1895,2021,5.92752114864465,102913932.4552244,60,1.0,5051.310181481165,-0.0,0.0,0.0,-0.0,0.0,0.0,-9573209.291239442,-0.0,AA,0,0,20229.897174233636,21279.031501175054,17569.959297112266,61357.66523559024,Lined Rock,221.01631962467567,0,0.0,1576800.0,49895.62460450019,0,1,0,1,0.2746210620872515,,,,,,,,,,
217,QLD1,Cell 1896,2021,6.257735547289079,108288302.0650442,60,1.0,4553.899588757255,-0.0,0.0,0.0,-0.0,0.0,0.0,-8241719.729682322,-0.0,AA,0,0,19659.489439220448,24511.786168135648,19489.080195098253,73605.9217137728,Lined Rock,191.79517196479165,0,0.0,1576800.0,63662.67443300365,0,1,0,1,0.25453495483659516,,,,,,,,,,
218,QLD1,Cell 1897,2021,6.645504919052908,113813644.67217503,60,1.0,3771.274535090948,-0.0,0.0,0.0,-0.0,0.0,0.0,-6760552.643650366,-0.0,AA,0,0,14960.90705853752,33769.68273510916,23533.506632810568,77889.49084714285,Lined Rock,183.75322534947813,0,0.0,1576800.0,67769.18609880566,0,1,0,1,0.22751071586618196,,,,,,,,,,
219,QLD1,Cell 1925,2021,5.718780086451481,99065690.22393288,60,1.0,4875.060628092756,-0.0,0.0,0.0,-0.0,0.0,0.0,-8121420.952817899,-0.0,AA,0,0,15353.261081568442,24092.19561883417,18205.1713930046,120000.0,Lined Rock,135.2096259633976,0,0.0,1576800.0,93464.98743173169,0,1,0,1,0.28479941876211695,,,,,,,,,,
220,QLD1,Cell 1933,2021,5.612195022646284,97915241.02821988,60,1.0,5561.843972738634,-0.0,0.0,0.0,-0.0,0.0,0.0,-9155783.87212962,-0.0,AA,0,0,18365.287590148477,20167.58720670668,15957.174404878777,112333.3079165784,Lined Rock,141.37686943685722,0,0.0,1576800.0,84795.17233806053,0,1,0,1,0.2944000077542458,,,,,,,,,,
221,QLD1,Cell 1936,2021,6.817667556398403,114427522.66659056,60,1.0,2909.324637836359,-0.0,0.0,0.0,-0.0,0.0,0.0,-7790610.160839584,-0.0,AA,0,0,2288.0349629089887,49270.1346089071,30505.81331883243,113933.6314314203,Lined Rock,140.0198562410313,0,0.0,1576800.0,99896.79269987528,0,1,0,1,0.21756265458863813,,,,,,,,,,
222,QLD1,Cell 1937,2021,6.893416106186939,116847801.16675124,60,1.0,3226.3369936667877,-0.0,0.0,0.0,-0.0,0.0,0.0,-7105836.690047255,-0.0,AA,0,0,8536.839978430493,43628.0899492801,27508.383178797834,95936.85191268868,Lined Rock,157.78942250989851,0,0.0,1576800.0,83816.4651237487,0,1,0,1,0.213415723449036,,,,,,,,,,
223,QLD1,Cell 1975,2021,6.992818549307049,117066147.04205433,60,1.0,2790.1234796185718,-0.0,0.0,0.0,-0.0,0.0,0.0,-9784183.022668833,-0.0,AA,0,0,0.0,54401.63742292423,31809.09910762968,120000.00000000012,Lined Rock,135.2096259633973,0,0.0,1576800.0,105820.69283296904,0,1,0,1,0.2104173812785388,,,,,,,,,,
224,QLD1,Cell 2011,2021,7.078591766575722,119959662.7009274,60,1.0,3127.8205793118977,-0.0,0.0,0.0,-0.0,0.0,0.0,-7762926.372486226,-0.0,AA,0,0,9105.08958903464,44149.56381822764,28374.809882874044,99947.3765939022,Lined Rock,153.28399320413658,0,0.0,1576800.0,85587.85625116348,0,1,0,1,0.21046818860378605,,,,,,,,,,
225,QLD1,Cell 2045,2021,7.059542987446202,118946508.8096537,60,1.0,2948.717504978313,-0.0,0.0,0.0,-0.0,0.0,0.0,-9036501.231581973,-0.0,AA,0,0,3949.109963728479,50451.37787894176,30098.27633060033,120000.0,Lined Rock,135.2096259633976,0,0.0,1576800.0,104686.86900809324,0,1,0,1,0.20878977610798244,,,,,,,,,,
226,QLD1,Cell 2075,2021,6.435693989618084,111532597.164502,60,1.0,4440.529885237883,-0.0,0.0,0.0,-0.0,0.0,0.0,-10215328.511700312,-0.0,AA,0,0,19176.287605107227,25911.89158610678,19986.64947189318,120000.0,Lined Rock,135.20962596339754,0,0.0,1576800.0,98094.92127868628,0,1,0,1,0.25452598645679814,,,,,,,,,,
227,QLD1,Cell 2101,2021,6.166385649757077,106916503.67367104,60,1.0,4629.201750059309,-0.0,0.0,0.0,-0.0,0.0,0.0,-12682992.314286703,-0.0,AA,0,0,18181.83295415437,24594.68267610904,19172.05580521028,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,100900.03612023688,0,1,0,1,0.2751217934487219,,,,,,,,,,
228,QLD1,Cell 2126,2021,5.82996441389837,101606804.59401628,60,1.0,5218.9751342186055,-0.0,0.0,0.0,-0.0,0.0,0.0,-20736701.45863394,-0.0,AA,0,0,19369.09555340229,19984.866432516148,17005.50625424664,120000.0,Lined Rock,135.20962596339757,0,0.0,1576800.0,102513.79730269914,0,1,0,1,0.32236716720989056,,,,,,,,,,
229,SA1,Cell 30,2021,5.18911715060226,90205777.05452402,60,1.0,5186.551789214059,-0.0,0.0,0.0,-0.0,0.0,0.0,-3429686.2452824325,-0.0,AA,0,0,19700.216866511277,9195.491375668318,17111.814919168697,103957.9012751023,Lined Rock,149.12162334606217,0,0.0,1576800.0,72509.52158931656,0,1,0,1,0.37018557406917996,,,,,,,,,,
230,SA1,Cell 41,2021,5.767673628705431,100007431.32303302,60,1.0,4670.383753663583,-0.0,0.0,0.0,-0.0,0.0,0.0,-4431866.88796011,-0.0,AA,0,0,21886.69973905819,12264.629301190556,19003.002529738125,89284.68551778587,Lined Rock,166.15800631640946,0,0.0,1576800.0,78396.84041313251,0,1,0,1,0.3165869075097119,,,,,,,,,,
231,SA1,Cell 56,2021,4.713581970318557,81938867.21511795,60,1.0,5597.109084997222,-0.0,0.0,0.0,-0.0,0.0,0.0,-3208612.5256864685,-0.0,AA,0,0,18249.04936854305,6607.972436171185,15856.634726596809,87915.65299366886,Lined Rock,168.0199684632099,0,0.0,1576800.0,71064.51234955112,0,1,0,1,0.4292828717677319,,,,,,,,,,
232,SA1,Cell 57,2021,5.36776362432119,93086387.60704066,60,1.0,5005.831854667455,-0.0,0.0,0.0,-0.0,0.0,0.0,-4348900.102741285,-0.0,AA,0,0,20414.44564110713,10938.810543205236,17729.583586185312,74781.95535063003,Lined Rock,189.5114989523778,0,0.0,1576800.0,67117.88871099117,0,1,0,1,0.34449699958209085,,,,,,,,,,
233,SA1,Cell 72,2021,4.796082837451501,83302539.63694572,60,1.0,5572.742348569243,-0.0,0.0,0.0,-0.0,0.0,0.0,-3940745.396798349,-0.0,AA,0,0,18329.20810981676,8239.562372926921,15925.967635753874,73878.96616591836,Lined Rock,191.2424273373043,0,0.0,1576800.0,63895.73924566646,0,1,0,1,0.40473271302701536,,,,,,,,,,
234,SA1,Cell 73,2021,4.934981704798714,85652871.42393912,60,1.0,5425.97779690294,-0.0,0.0,0.0,-0.0,0.0,0.0,-4043474.648098999,-0.0,AA,0,0,18827.24378642536,9107.66640848057,16356.74114559902,69133.30383200037,Lined Rock,201.2638537153824,0,0.0,1576800.0,63693.13670095755,0,1,0,1,0.38534916615981996,,,,,,,,,,
235,SA1,Cell 91,2021,4.904227266934622,85151547.10890253,60,1.0,5480.237927288159,-0.0,0.0,0.0,-0.0,0.0,0.0,-4176577.092228017,-0.0,AA,0,0,18640.007652392316,9112.446430087564,16194.79217203066,71547.3131178747,Lined Rock,196.00075282929475,0,0.0,1576800.0,66113.50698749149,0,1,0,1,0.3884294596266992,,,,,,,,,,
236,SA1,Cell 92,2021,4.943438334365808,85764684.72461471,60,1.0,5358.942380741897,-0.0,0.0,0.0,-0.0,0.0,0.0,-3689891.930842865,-0.0,AA,0,0,19063.79951450444,8502.252307138315,16561.34885955367,68705.87832500582,Lined Rock,202.2336833220999,0,0.0,1576800.0,63655.4395862949,0,1,0,1,0.3890403588840064,,,,,,,,,,
237,SA1,Cell 108,2021,4.9718650527684,86341973.8827872,60,1.0,5350.57243647032,-0.0,0.0,0.0,-0.0,0.0,0.0,-3331417.90432605,-0.0,AA,0,0,19093.75176710169,8348.531723044453,16587.255913174653,82771.3644247721,Lined Rock,175.63609131220576,0,0.0,1576800.0,70601.71999763629,0,1,0,1,0.38933681329818715,,,,,,,,,,
238,SA1,Cell 109,2021,4.960693398016334,86145495.6850101,60,1.0,5437.242365891362,-0.0,0.0,0.0,-0.0,0.0,0.0,-4016079.913098633,-0.0,AA,0,0,18788.06561759799,9440.33943690606,16322.854181094966,74958.5911325986,Lined Rock,189.17290894080764,0,0.0,1576800.0,67561.07261979637,0,1,0,1,0.38124486082913145,,,,,,,,,,
239,SA1,Cell 110,2021,5.0004509160495,86786329.94733752,60,1.0,5388.772219229755,-0.0,0.0,0.0,-0.0,0.0,0.0,-4311048.2324924525,-0.0,AA,0,0,18957.80869586732,9784.690664929793,16469.672622086968,68712.21033775955,Lined Rock,202.21931596840156,0,0.0,1576800.0,64425.0954933818,0,1,0,1,0.3755981261606574,,,,,,,,,,
