,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,h2_storage_p,h2_storage_level,price,CO2,Mean_CO2,Load,Time
0,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-2393.0282408792546,0.0,0.0,2393.0282408792546,0.0,-3839.557464550603,3839.557464550603,-66.13410987168854,-3433.865890128311,917.4794823038986,0.03794262454545455,1275.7188277598761,992.0490056809958,3500.0,2021-01-01 00:00:00
1,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-867.3416298915204,0.0,0.0,867.3416298915204,0.0,-2313.8708535628693,2313.8708535628693,-39.85505899345493,39.85505899345492,957.3345412973536,0.034325,1261.202211088275,1108.7296561118303,0.0,2021-01-01 01:00:00
2,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-1017.8342046339593,0.0,0.0,1017.8342046339593,0.0,-2464.363428305308,2464.363428305308,-42.44720471982568,42.44720471982566,999.7817460171792,0.02883583333333334,1309.505259061185,1098.8424920504808,0.0,2021-01-01 02:00:00
3,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-729.6970295219497,0.0,0.0,729.6970295219497,0.0,-2176.2262531932984,2176.2262531932984,-37.48421203827039,37.48421203827036,1037.2659580554496,0.026915833333333337,1312.2496405829484,1097.6149109366336,0.0,2021-01-01 03:00:00
4,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-300.5550853294506,0.0,0.0,300.5550853294506,0.0,-1747.0843090007993,1747.0843090007993,-30.092495479836604,30.092495479836543,1067.3584535352861,0.03052790333333334,1303.424485730711,1104.021254117303,0.0,2021-01-01 04:00:00
5,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-70.23604486952664,0.0,0.0,70.23604486952664,0.0,-1516.7652685408755,1516.7652685408755,-26.12538602309579,26.12538602309587,1093.483839558382,0.02849319416666667,1294.791403921851,1092.2980594532528,0.0,2021-01-01 05:00:00
6,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,0.0,-866.7630674402823,0.0,0.0,866.7630674402823,0.0,-2313.292291111631,2313.292291111631,-39.8450935969031,39.8450935969031,1133.328933155285,0.015691041666666666,1264.5823137554341,1049.2323424305343,0.0,2021-01-01 06:00:00
7,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-1480.4748832534829,-1049.97290125992,0.0,0.0,1049.97290125992,1480.4748832534829,-3976.977008184752,3976.977008184752,-68.50108035751295,68.50108035751305,1201.8300135127981,0.017331826666666668,1022.7238305877223,999.0354965898324,0.0,2021-01-01 07:00:00
8,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-2537.3510241295644,-1038.4146611767735,0.0,0.0,1038.4146611767735,2537.3510241295644,-5022.294908977687,5022.294908977687,-86.50606388495031,86.50606388495021,1288.3360773977483,0.02182701833333333,1094.8210062814567,969.0948172740576,0.0,2021-01-01 08:00:00
9,-1446.5292236713487,0.0,1446.5292236713487,-1446.5292236713487,0.0,-2289.9065039627203,-1884.9358645521393,0.0,0.0,1884.9358645521393,2289.9065039627203,-5621.3715921862085,5621.3715921862085,-96.82480596777427,96.82480596777418,1385.1608833655225,0.0316309,1072.9944131350567,983.4465426219648,0.0,2021-01-01 09:00:00
