,Location,Location_code,Year,LCOH,Capex,Step,RE_supply_proportion,FLH,EI_market,EI_MEF,EI_AEF,EI_L,Sell_amount,Purchase_amount,Curtailment,LGCs,battery class,battery_energy_capacity,battery_power_capacity,wind_capacity,pv_capacity,electrolyser_capacity,hydrogen_storage_capacity,hydrogen_storage_type,hydrogen_storage_cost,Grid_max_power_export,grid_cost,production_amount,H2_initial_storage_level,Simultaneity_obligation_interval,ratio,Simultaneity_obligation,Batch_interval,wind_capex+wind_OM,pv_capex+pv_OM,hydrogen_storage_capex,electrolyser_capex+electrolyser_OM,wind_OM,pv_OM,electrolyser_OM,grid_electricity_cost,LCOH_sum
71,VIC1,Cell 26,2023,5.932813383,102960068.3,60,1,4825.96297,0,0,0,0,0,0,-6586259.233,0,AA,0,0,21178.42576,17703.61874,18390.38444,77766.18638,Lined Rock,183.977379,0,0,1576800,69261.13057,0,1,0,1,2.469432098,1.071802996,0.709796297,1.681781993,0.235047216,0.13360798,0.456200138,0,5.932813383
72,VIC1,Cell 28,2023,5.355963937,92728986.77,60,1,4645.111796,0,0,0,0,0,0,-2357255.342,0,AA,0,0,22006.2296,5056.776431,19106.38929,89921.06489,Lined Rock,165.2924997,0,0,1576800,75659.12476,0,1,0,1,2.565955106,0.306144648,0.737382945,1.746481237,0.244234537,0.03816314,0.473183003,0,5.355963937
73,VIC1,Cell 29,2023,6.128409398,106169670.6,60,1,4563.464477,0,0,0,0,0,0,-6611409.965,0,AA,0,0,22401.44817,17398.80887,19448.23165,67077.66144,Lined Rock,206.0377991,0,0,1576800,47653.23532,0,1,0,1,2.612038108,1.05334936,0.685651318,1.777370612,0.248620842,0.131307601,0.481291136,0,6.128409398
74,VIC1,Cell 32,2023,4.938968477,85733900.77,60,1,5266.316068,0,0,0,0,0,0,-2908181.933,0,AA,0,0,19400.57047,6701.611894,16852.63724,85910.54021,Lined Rock,170.8735406,0,0,1576800,75513.24721,0,1,0,1,2.26213185,0.405725395,0.728282321,1.542828911,0.215315819,0.050576599,0.419726429,0,4.938968477
75,VIC1,Cell 33,2023,5.318900465,92411973.97,60,1,5325.019122,0,0,0,0,0,0,-5971889.854,0,AA,0,0,19185.77809,14044.48428,16666.85363,75884.22851,Lined Rock,187.3985673,0,0,1576800,60178.28272,0,1,0,1,2.237086778,0.850273639,0.705498816,1.526041232,0.212931961,0.105992747,0.415319841,0,5.318900465
76,VIC1,Cell 34,2023,5.642854209,97900679.8,60,1,4984.103604,0,0,0,0,0,0,-6252854.76,0,AA,0,0,20503.80658,15367.55062,17806.87589,70198.04349,Lined Rock,198.8900273,0,0,1576800,62366.45195,0,1,0,1,2.39077062,0.930374012,0.692654269,1.629055308,0.227560004,0.115977836,0.442359943,0,5.642854209
77,VIC1,Cell 35,2023,5.199819041,90445650.52,60,1,5429.144827,0,0,0,0,0,0,-6143268.663,0,AA,0,0,18816.21243,12739.77001,16347.19963,89921.06489,Lined Rock,165.2924997,0,0,1576800,82059.49127,0,1,0,1,2.193994939,0.771284327,0.737382945,1.49715683,0.208830364,0.096146159,0.407737992,0,5.199819041
78,VIC1,Cell 36,2023,4.995260877,86865524.7,60,1,5397.304597,0,0,0,0,0,0,-4366120.331,0,AA,0,0,18927.7071,8702.48345,16443.63639,97942.11425,Lined Rock,155.4911625,0,0,1576800,79271.62705,0,1,0,1,2.206995363,0.526861088,0.755533429,1.505870997,0.210067779,0.065677038,0.410025369,0,4.995260877
79,VIC1,Cell 37,2023,5.116086941,88682365.62,60,1,4716.117458,0,0,0,0,0,0,-660601.8239,0,AA,0,0,21673.64782,1266.414816,18818.72432,114071.1641,Lined Rock,139.90573,0,0,1576800,75373.41688,0,1,0,1,2.527175636,0.076670607,0.791753287,1.72048741,0.240543402,0.009557545,0.466359899,0,5.116086941
80,VIC1,Cell 38,2023,5.165634301,89678202.39,60,1,4938.14276,0,0,0,0,0,0,-2944098.916,0,AA,0,0,20695.41895,5383.130158,17972.61007,109973.6883,Lined Rock,143.4384711,0,0,1576800,82466.30548,0,1,0,1,2.413112873,0.325902581,0.782587556,1.644031291,0.2296866,0.040626109,0.44629098,0,5.165634301
81,VIC1,Cell 39,2023,6.371269612,110417267.4,60,1,4593.446743,0,0,0,0,0,0,-10025193.95,0,AA,0,0,21548.53727,23309.73366,19321.28949,65275.79902,Lined Rock,210.4670123,0,0,1576800,62811.78485,0,1,0,1,2.512587583,1.4112054,0.681576695,1.765899933,0.239154872,0.17591694,0.478280205,0,6.371269612
82,VIC1,Cell 40,2023,6.550504613,113627098.9,60,1,4572.954519,0,0,0,0,0,0,-8171728.261,0,AA,0,0,22354.78622,24500.96366,19407.87163,67642.55974,Lined Rock,204.6771626,0,0,1576800,56305.3482,0,1,0,1,2.606597264,1.483324209,0.686859519,1.773723622,0.248102967,0.18490707,0.48033384,0,6.550504613
83,VIC1,Cell 44,2023,5.418921652,93855139.19,60,1,4877.016637,0,0,0,0,0,0,-4624071.299,0,AA,0,0,20955.85148,10396.00001,18197.86991,65317.92802,Lined Rock,210.3590849,0,0,1576800,49299.53121,0,1,0,1,2.443479646,0.62938906,0.681666847,1.664386099,0.232576992,0.078457889,0.451633901,0,5.418921652
84,VIC1,Cell 45,2023,5.301187865,91977186.48,60,1,5203.828076,0,0,0,0,0,0,-5704664.192,0,AA,0,0,19634.53659,12675.79807,17055.00508,66046.30194,Lined Rock,208.5219725,0,0,1576800,54920.8024,0,1,0,1,2.289412604,0.767411372,0.683248725,1.561115164,0.217912475,0.095663367,0.424526376,0,5.301187865
85,VIC1,Cell 46,2023,5.000082736,86651447.69,60,1,5179.208894,0,0,0,0,0,0,-3481468.024,0,AA,0,0,19728.26548,7395.143775,17136.07543,66185.40023,Lined Rock,208.1869348,0,0,1576800,57273.47197,0,1,0,1,2.300341516,0.44771283,0.68358759,1.5684408,0.218952718,0.055810636,0.426449278,0,5.000082736
86,VIC1,Cell 48,2023,5.70721394,98936978.98,60,1,4906.824657,0,0,0,0,0,0,-6512092.827,0,AA,0,0,20828.04154,15724.97655,18087.32133,61098.50389,Lined Rock,221.7721594,0,0,1576800,43964.45496,0,1,0,1,2.428576841,0.952013101,0.67222723,1.654396768,0.231158503,0.118675305,0.449011807,0,5.70721394
87,VIC1,Cell 49,2023,4.748833751,81990592.97,60,1,4899.241385,0,0,0,0,0,0,0,0,AA,0,0,20860.40937,0,18115.31772,55396.54865,Lined Rock,239.988599,0,0,1576800,29918.0439,0,1,0,1,2.432350972,0,0.659556217,1.656926563,0.231517735,0,0.449675852,0,4.748833751
88,VIC1,Cell 60,2023,5.413301177,93847320.73,60,1,4926.752498,0,0,0,0,0,0,-4071562.223,0,AA,0,0,20743.45813,10592.37248,18014.16132,75894.1773,Lined Rock,187.3804815,0,0,1576800,47985.39847,0,1,0,1,2.418714304,0.641277737,0.705523214,1.647785923,0.23021976,0.079939899,0.447276531,0,5.413301177
89,VIC1,Cell 61,2023,5.003869316,86608180.84,60,1,5087.682767,0,0,0,0,0,0,-2751883.66,0,AA,0,0,20084.67385,6688.313531,17444.3491,55976.08915,Lined Rock,237.934857,0,0,1576800,41286.68576,0,1,0,1,2.341899197,0.404920293,0.660752968,1.596296858,0.22290829,0.050476237,0.433761198,0,5.003869316
90,VIC1,Cell 62,2023,5.056856845,87525554.86,60,1,5022.04782,0,0,0,0,0,0,-2658209.507,0,AA,0,0,20348.25875,6574.712506,17672.33556,59842.12978,Lined Rock,225.4363537,0,0,1576800,44835.89525,0,1,0,1,2.372633541,0.39804272,0.669282536,1.616898048,0.225833668,0.049618898,0.439168791,0,5.056856845
91,VIC1,Cell 63,2023,5.093150809,88127323.99,60,1,4904.315726,0,0,0,0,0,0,-2129148.365,0,AA,0,0,20838.73939,5373.364289,18096.57437,65857.8883,Lined Rock,208.9757974,0,0,1576800,47666.67516,0,1,0,1,2.429824223,0.32531134,0.682782359,1.655232887,0.231277232,0.040552407,0.44923128,0,5.093150809
92,VIC1,Cell 65,2023,6.651056328,115974713.6,60,1,4773.716318,0,0,0,0,0,0,-12729648.85,0,AA,0,0,23391.88949,23432.11793,18591.66075,120000,Lined Rock,135.209626,0,0,1576800,58843.34354,0,1,0,1,2.727524859,1.418614723,0.804947132,1.699969614,0.259613182,0.176840565,0.460974196,0,6.651056328
93,VIC1,Cell 66,2023,7.219929178,125983680.3,60,1,4515.293169,0,0,0,0,0,0,-15220558.36,0,AA,0,0,26839.66095,24600.05676,19655.71469,120000,Lined Rock,135.209626,0,0,1576800,59930.93758,0,1,0,1,3.129539514,1.48932345,0.804947132,1.796119082,0.297878023,0.185654918,0.486212411,0,7.219929178
94,VIC1,Cell 67,2023,5.972881595,103345644.3,60,1,4421.348207,0,0,0,0,0,0,-5234759.591,0,AA,0,0,23124.18579,12327.41083,20073.36001,71873.70383,Lined Rock,195.3018322,0,0,1576800,55737.75086,0,1,0,1,2.696310258,0.746319498,0.696393715,1.833858123,0.256642092,0.093034113,0.496118509,0,5.972881595
95,VIC1,Cell 68,2023,6.887538857,119511940.9,60,1,4337.720129,0,0,0,0,0,0,-10632817.43,0,AA,0,0,23571.61273,25377.11488,20460.35974,88348.7701,Lined Rock,167.4308984,0,0,1576800,59274.96505,0,1,0,1,2.748480824,1.536367686,0.733862363,1.868827984,0.261607828,0.191519322,0.505297726,0,6.887538857
96,VIC1,Cell 76,2023,5.012575424,86853026.64,60,1,5287.101522,0,0,0,0,0,0,-3661962.583,0,AA,0,0,19323.9718,9418.944108,16786.3836,52088.4089,Lined Rock,252.4208992,0,0,1576800,37264.06756,0,1,0,1,2.253200345,0.570236665,0.652296279,1.536842135,0.214465694,0.071084116,0.418154964,0,5.012575424
97,VIC1,Cell 79,2023,5.350153631,92995975.47,60,1,5296.368052,0,0,0,0,0,0,-5663987.937,0,AA,0,0,19290.0165,13909.97147,16757.01413,84267.42177,Lined Rock,173.3231831,0,0,1576800,53432.55574,0,1,0,1,2.249241112,0.842130037,0.724594215,1.534188267,0.214088844,0.104977588,0.417458351,0,5.350153631
98,VIC1,Cell 80,2023,5.913927914,103159989.3,60,1,5060.780196,0,0,0,0,0,0,-8997632.27,0,AA,0,0,22330.86512,14874.0451,17537.08141,120000,Lined Rock,135.209626,0,0,1576800,65615.06937,0,1,0,1,2.603808032,0.900496466,0.804947132,1.604676285,0.247837481,0.112253385,0.435960708,0,5.913927914
99,VIC1,Cell 81,2023,7.245094493,126554609.5,60,1,4703.958129,0,0,0,0,0,0,-20313039.63,0,AA,0,0,25814.71759,28166.3912,18867.36911,120000,Lined Rock,135.209626,0,0,1576800,40880.09488,0,1,0,1,3.010029779,1.705234558,0.804947132,1.724883024,0.286502764,0.212569797,0.467513702,0,7.245094493
100,VIC1,Cell 82,2023,7.624691129,133257046.1,60,1,4578.273454,0,0,0,0,0,0,-20602174.75,0,AA,0,0,27760.95978,29914.92994,19385.324,120000,Lined Rock,135.209626,0,0,1576800,53319.28049,0,1,0,1,3.236964159,1.811093653,0.804947132,1.771686185,0.308102991,0.225765897,0.479799035,0,7.624691129
101,VIC1,Cell 83,2023,7.269301174,127134433,60,1,4691.231521,0,0,0,0,0,0,-21661284.93,0,AA,0,0,28204.75416,23886.68306,18918.55345,120000,Lined Rock,135.209626,0,0,1576800,42834.30816,0,1,0,1,3.288711164,1.446134762,0.804947132,1.729508116,0.313028411,0.180271137,0.468727739,0,7.269301174
102,VIC1,Cell 84,2023,6.874755996,119737872.5,60,1,4447.187498,0,0,0,0,0,0,-16130690.09,0,AA,0,0,25685.30853,20672.59565,19956.72868,120000,Lined Rock,135.209626,0,0,1576800,36685.43257,0,1,0,1,2.994940513,1.251549205,0.804947132,1.823319146,0.285066527,0.156014642,0.493352139,0,6.874755996
103,VIC1,Cell 85,2023,6.469440883,112295826.4,60,1,4504.057307,0,0,0,0,0,0,-9265531.744,0,AA,0,0,22698.01771,21073.23761,19704.74802,93931.58957,Lined Rock,160.1846794,0,0,1576800,63651.02303,0,1,0,1,2.646618503,1.275804655,0.746467919,1.800549805,0.251912297,0.159038259,0.487375429,0,6.469440883
104,VIC1,Cell 97,2023,5.13278412,89038649.87,60,1,5306.953243,0,0,0,0,0,0,-4595329.491,0,AA,0,0,19251.37433,11283.63708,16723.59077,61840.99495,Lined Rock,219.6066965,0,0,1576800,40919.83736,0,1,0,1,2.244735385,0.683127908,0.673752744,1.531168083,0.213659976,0.085156825,0.416665585,0,5.13278412
105,VIC1,Cell 98,2023,5.390222417,93729475.41,60,1,5328.146891,0,0,0,0,0,0,-6142282.383,0,AA,0,0,19174.4665,14881.50208,16657.06973,85938.42697,Lined Rock,170.8338536,0,0,1576800,54729.26012,0,1,0,1,2.235767832,0.900947922,0.728349518,1.525157145,0.21280642,0.112309662,0.415087778,0,5.390222417
106,VIC1,Cell 99,2023,6.605481908,115368031.5,60,1,4976.233998,0,0,0,0,0,0,-14846037.09,0,AA,0,0,23500.00206,23600.41907,17835.03636,120000,Lined Rock,135.209626,0,0,1576800,54044.9012,0,1,0,1,2.740130926,1.428803921,0.804947132,1.63159993,0.260813062,0.178110722,0.443027879,0,6.605481908
107,VIC1,Cell 100,2023,6.2986083,110083085.1,60,1,5166.340255,0,0,0,0,0,0,-12124393.64,0,AA,0,0,22991.98517,20489.55942,17178.75903,120000,Lined Rock,135.209626,0,0,1576800,70733.17632,0,1,0,1,2.680895493,1.240467924,0.804947132,1.572297752,0.255174873,0.154633281,0.427461687,0,6.2986083
108,VIC1,Cell 115,2023,5.131255036,89140600.72,60,1,5436.769344,0,0,0,0,0,0,-5088013,0,AA,0,0,18789.70752,12344.75167,16324.27434,72497.55,Lined Rock,194.038933,0,0,1576800,42953.12788,0,1,0,1,2.190904432,0.747369339,0.697895998,1.495085267,0.208536201,0.093164983,0.407194229,0,5.131255036
109,VIC1,Cell 116,2023,5.188713955,90098900.1,60,1,5321.000369,0,0,0,0,0,0,-4807824.486,0,AA,0,0,19200.33145,11938.65407,16679.44148,73417.15746,Lined Rock,192.1773018,0,0,1576800,44251.29384,0,1,0,1,2.238783718,0.722783595,0.699967953,1.527178689,0.213093481,0.090100192,0.415618412,0,5.188713955
110,VIC1,Cell 136,2023,5.102818492,88688200.92,60,1,5470.718306,0,0,0,0,0,0,-4911059.467,0,AA,0,0,18672.58848,12041.32899,16222.9728,78130.21618,Lined Rock,183.337612,0,0,1576800,48729.88232,0,1,0,1,2.177248199,0.728999685,0.710639095,1.485931513,0.207236364,0.090875073,0.404791466,0,5.102818492
111,VIC1,Cell 137,2023,5.158079212,89741214.07,60,1,5556.365539,0,0,0,0,0,0,-5871879.993,0,AA,0,0,18383.47761,13652.52338,15972.90777,84296.39016,Lined Rock,173.2799956,0,0,1576800,49042.40137,0,1,0,1,2.143537494,0.826543753,0.724662695,1.463335271,0.204027688,0.103034645,0.398860192,0,5.158079212
112,NSW1,Cell 71,2023,6.022445515,104681305,60,1,5032.141595,0,0,0,0,0,0,-9956348.194,0,AA,0,0,20307.27552,21914.64148,17636.88732,79676.79017,Lined Rock,180.6674448,0,0,1576800,48252.07742,0,1,0,1,2.367854843,1.326744478,0.714151301,1.613694893,0.225378819,0.165388276,0.438327997,0,6.022445515
113,NSW1,Cell 86,2023,6.169602534,106708112.3,60,1,4594.383369,0,0,0,0,0,0,-9364992.26,0,AA,0,0,18818.23867,24998.29885,19317.35059,71873.70383,Lined Rock,195.3018322,0,0,1576800,50264.19469,0,1,0,1,2.194231201,1.513433609,0.696393715,1.765544008,0.208852852,0.188660424,0.478186778,0,6.169602534
114,NSW1,Cell 87,2023,5.985100654,104096205.1,60,1,5036.188556,0,0,0,0,0,0,-10950454.61,0,AA,0,0,19165.36246,22536.37232,17622.71474,105963.1636,Lined Rock,147.1567966,0,0,1576800,61878.96718,0,1,0,1,2.234706288,1.364384973,0.773595155,1.612414238,0.21270538,0.170080435,0.437991839,0,5.985100654
115,NSW1,Cell 88,2023,7.550113936,129711252.7,60,1,3544.706055,0,0,0,0,0,0,-11544154.36,0,AA,0,0,16054.86476,42792.23865,25037.70775,120000,Lined Rock,135.209626,0,0,1576800,82952.36886,0,1,0,1,1.872018195,2.590704775,0.804947132,2.282443835,0.178183748,0.322950051,0.613867497,0,7.550113936
116,NSW1,Cell 101,2023,6.59323557,115149712.3,60,1,4980.220055,0,0,0,0,0,0,-13130004.21,0,AA,0,0,23415.8845,23581.45303,17820.76159,120000,Lined Rock,135.209626,0,0,1576800,67878.91587,0,1,0,1,2.730322708,1.427655689,0.804947132,1.630310041,0.259879489,0.177967587,0.442689297,0,6.59323557
117,NSW1,Cell 102,2023,8.138292772,141954120.2,60,1,4291.641429,0,0,0,0,0,0,-25574496.25,0,AA,0,0,27184.51137,37576.18994,20680.0395,120000,Lined Rock,135.209626,0,0,1576800,37696.77553,0,1,0,1,3.169749523,2.274917549,0.804947132,1.888678568,0.30170532,0.283584894,0.510508294,0,8.138292772
118,NSW1,Cell 104,2023,7.338034551,127863855.2,60,1,4422.159788,0,0,0,0,0,0,-19998899.58,0,AA,0,0,25399.51582,28706.69723,20069.67603,120000,Lined Rock,135.209626,0,0,1576800,40899.48528,0,1,0,1,2.961616711,1.737945476,0.804947132,1.833525233,0.281894677,0.216647449,0.496031128,0,7.338034551
119,NSW1,Cell 105,2023,6.412529748,110903788.1,60,1,4443.461626,0,0,0,0,0,0,-9969262.726,0,AA,0,0,19978.91301,25837.2312,19973.46253,70730.57936,Lined Rock,197.7496753,0,0,1576800,50966.69634,0,1,0,1,2.329567345,1.564223802,0.693907361,1.824831241,0.221734511,0.194991788,0.493749048,0,6.412529748
120,NSW1,Cell 106,2023,6.534958087,112267881.6,60,1,3942.089952,0,0,0,0,0,0,-7926142.453,0,AA,0,0,16777.32765,29816.77867,22513.77198,81900.01553,Lined Rock,176.9985471,0,0,1576800,55291.77466,0,1,0,1,1.956258312,1.805151432,0.719171031,2.054377312,0.186201949,0.225025156,0.554002456,0,6.534958087
121,NSW1,Cell 107,2023,7.492694464,128503117.5,60,1,3486.902621,0,0,0,0,0,0,-11993559.86,0,AA,0,0,14743.83083,43749.3279,25452.76537,120000,Lined Rock,135.209626,0,0,1576800,84592.87811,0,1,0,1,1.719149927,2.648648359,0.804947132,2.319949047,0.163633333,0.330173137,0.623712218,0,7.492694464
122,NSW1,Cell 117,2023,5.287902724,91917121.41,60,1,5371.346277,0,0,0,0,0,0,-5661222.058,0,AA,0,0,19019.58324,13886.34078,16523.10421,80665.76078,Lined Rock,179.0251582,0,0,1576800,49043.17365,0,1,0,1,2.217708241,0.8406994,0.716443258,1.513051825,0.21108746,0.104799249,0.41191026,0,5.287902724
123,NSW1,Cell 118,2023,5.572238118,97021876.1,60,1,5342.619628,0,0,0,0,0,0,-7287185.628,0,AA,0,0,19122.29823,17574.71128,16611.94704,98778.79172,Lined Rock,154.570241,0,0,1576800,58946.07965,0,1,0,1,2.229684943,1.06399875,0.757474633,1.521079792,0.212227435,0.132635124,0.414017516,0,5.572238118
124,NSW1,Cell 119,2023,5.719851219,99642550.51,60,1,5300.222691,0,0,0,0,0,0,-7609339.847,0,AA,0,0,19275.92693,19263.06006,16744.82743,105665.9971,Lined Rock,147.4479708,0,0,1576800,67298.47894,0,1,0,1,2.24759825,1.166213856,0.772952054,1.533087058,0.213932472,0.145376975,0.417169296,0,5.719851219
125,NSW1,Cell 120,2023,5.791677232,100910774.3,60,1,5271.663717,0,0,0,0,0,0,-7858466.624,0,AA,0,0,19380.80557,20004.08364,16835.54169,108573.8075,Lined Rock,144.7126914,0,0,1576800,73562.45698,0,1,0,1,2.259827237,1.211076509,0.779489355,1.541284132,0.21509646,0.150969429,0.419320941,0,5.791677232
126,NSW1,Cell 121,2023,6.335359558,110515474.9,60,1,4958.614827,0,0,0,0,0,0,-9656447.108,0,AA,0,0,22481.15453,21006.33237,17898.40861,120000,Lined Rock,135.209626,0,0,1576800,71074.71977,0,1,0,1,2.621331974,1.271754114,0.804947132,1.637326338,0.249505457,0.15853333,0.444531001,0,6.335359558
127,NSW1,Cell 122,2023,7.489048467,131193326.5,60,1,4908.289058,0,0,0,0,0,0,-22620346.99,0,AA,0,0,27795.01747,29554.23846,18081.92493,120000,Lined Rock,135.209626,0,0,1576800,49270.80596,0,1,0,1,3.240935331,1.789256863,0.804947132,1.653909141,0.308480978,0.223043783,0.44888381,0,7.489048467
128,NSW1,Cell 123,2023,8.54849709,149291382.8,60,1,4210.61451,0,0,0,0,0,0,-32950724.83,0,AA,0,0,30064.08226,38211.8319,21077.99564,120000,Lined Rock,135.209626,0,0,1576800,33192.99858,0,1,0,1,3.505511249,2.313400244,0.804947132,1.924638466,0.333664028,0.288382039,0.519947385,0,8.54849709
129,NSW1,Cell 124,2023,6.078313707,105340169.5,60,1,4671.297586,0,0,0,0,0,0,-9634904.443,0,AA,0,0,21882.40178,18388.06745,18999.28503,63122.48129,Lined Rock,216.1065349,0,0,1576800,55717.75398,0,1,0,1,2.55151662,1.113240523,0.676753424,1.736803139,0.242860243,0.138773467,0.470642605,0,6.078313707
130,NSW1,Cell 125,2023,6.543487461,112854441.1,60,1,4203.538652,0,0,0,0,0,0,-10306227.1,0,AA,0,0,19221.50121,27897.6615,21113.47644,66975.86675,Lined Rock,206.2829858,0,0,1576800,52834.39958,0,1,0,1,2.24125214,1.688965268,0.68542549,1.927844563,0.213328432,0.210541712,0.520788952,0,6.543487461
131,NSW1,Cell 126,2023,6.784861165,117070468.4,60,1,4121.65483,0,0,0,0,0,0,-9625953.774,0,AA,0,0,20596.59021,28825.42394,21532.93227,61174.77283,Lined Rock,221.5497223,0,0,1576800,44638.76978,0,1,0,1,2.401589313,1.745133365,0.672391284,1.965747204,0.228589757,0.217543471,0.530737993,0,6.784861165
132,NSW1,Cell 138,2023,5.203954905,90507126.99,60,1,5472.549969,0,0,0,0,0,0,-5740359.298,0,AA,0,0,18666.31082,13511.59898,16217.54297,84012.33643,Lined Rock,173.7034763,0,0,1576800,48613.15975,0,1,0,1,2.176516216,0.818011983,0.723985841,1.485440865,0.207166692,0.101971098,0.404662676,0,5.203954905
133,NSW1,Cell 139,2023,5.24985173,91308751.07,60,1,5459.996131,0,0,0,0,0,0,-5996302.605,0,AA,0,0,18709.42109,14142.91761,16254.83098,83688.71861,Lined Rock,174.2017009,0,0,1576800,49493.18126,0,1,0,1,2.181542929,0.856232937,0.723265599,1.488810264,0.207645148,0.106735616,0.405547107,0,5.24985173
134,NSW1,Cell 140,2023,5.391053863,93831828.2,60,1,5469.343728,0,0,0,0,0,0,-6820457.023,0,AA,0,0,18677.30234,16401.45255,16227.05002,88402.48441,Lined Rock,167.3578433,0,0,1576800,52258.26974,0,1,0,1,2.177797841,0.992967949,0.733988137,1.486299936,0.20728868,0.123780622,0.404888173,0,5.391053863
135,NSW1,Cell 141,2023,5.480086385,95394150.29,60,1,5430.1666,0,0,0,0,0,0,-7173140.145,0,AA,0,0,18812.65615,17361.44469,16344.12364,90410.44419,Lined Rock,164.655747,0,0,1576800,56734.86996,0,1,0,1,2.193580272,1.051087278,0.738539956,1.496878879,0.208790895,0.131025616,0.407665033,0,5.480086385
136,NSW1,Cell 142,2023,5.651032781,98360391.4,60,1,5306.575811,0,0,0,0,0,0,-7697361.311,0,AA,0,0,19252.74953,18669.91351,16724.78024,93060.89751,Lined Rock,161.2696174,0,0,1576800,58468.29161,0,1,0,1,2.244895735,1.130303896,0.744557585,1.531275566,0.213675239,0.14090054,0.416693798,0,5.651032781
137,NSW1,Cell 143,2023,5.8531074,101943841.9,60,1,5182.062454,0,0,0,0,0,0,-8133147.094,0,AA,0,0,19717.35592,19942.98438,17126.63926,108391.2829,Lined Rock,144.8788314,0,0,1576800,61826.83061,0,1,0,1,2.299069447,1.20737747,0.779072349,1.567588133,0.218831639,0.150508317,0.426225462,0,5.8531074
138,NSW1,Cell 144,2023,6.276431427,109347280.5,60,1,4806.667295,0,0,0,0,0,0,-9333142.919,0,AA,0,0,22677.22569,18810.86311,18464.20999,120000,Lined Rock,135.209626,0,0,1576800,55014.04008,0,1,0,1,2.644194127,1.138837191,0.804947132,1.688452978,0.251681538,0.141964276,0.457951201,0,6.276431427
139,NSW1,Cell 145,2023,6.924038341,120781396.1,60,1,4721.682563,0,0,0,0,0,0,-20035237.58,0,AA,0,0,23992.32,26478.91369,18796.54405,120000,Lined Rock,135.209626,0,0,1576800,16673.34693,0,1,0,1,2.797535841,1.603072199,0.804947132,1.718483169,0.266277017,0.199834521,0.465833807,0,6.924038341
140,NSW1,Cell 146,2023,6.771302212,117946077.3,60,1,4652.150298,0,0,0,0,0,0,-16789294.32,0,AA,0,0,22983.32005,25480.0711,19077.48215,120000,Lined Rock,135.209626,0,0,1576800,43797.01898,0,1,0,1,2.679885128,1.542600806,0.804947132,1.743869146,0.255078704,0.192296326,0.472497357,0,6.771302212
141,NSW1,Cell 147,2023,5.913059562,102613174.7,60,1,4953.375829,0,0,0,0,0,0,-10251972.45,0,AA,0,0,20631.51779,19657.51015,17917.33907,63852.65446,Lined Rock,214.1128695,0,0,1576800,43611.87989,0,1,0,1,2.405661914,1.190094443,0.678266282,1.639036923,0.228977398,0.148353863,0.444980011,0,5.913059562
142,NSW1,Cell 148,2023,6.201450123,107232629,60,1,4566.178824,0,0,0,0,0,0,-10301437.08,0,AA,0,0,19202.08503,24830.7506,19436.67073,65883.40038,Lined Rock,208.9143436,0,0,1576800,44483.23464,0,1,0,1,2.238988188,1.503289993,0.682845992,1.77632595,0.213112943,0.187395949,0.481016924,0,6.201450123
143,NSW1,Cell 149,2023,6.641169383,115153273.3,60,1,4455.61147,0,0,0,0,0,0,-10032527.68,0,AA,0,0,21756.11522,25755.85671,19918.99763,84513.05895,Lined Rock,172.956975,0,0,1576800,50767.14959,0,1,0,1,2.536791443,1.559297271,0.725170956,1.819909713,0.241458661,0.19437766,0.492457199,0,6.641169383
144,NSW1,Cell 163,2023,5.119203234,89103673.93,60,1,5613.637355,0,0,0,0,0,0,-5687794.11,0,AA,0,0,18195.07277,13481.49923,15809.94793,87915.80255,Lined Rock,168.0197556,0,0,1576800,55930.86566,0,1,0,1,2.121569243,0.8161897,0.732834309,1.448609982,0.20193669,0.101743938,0.39499496,0,5.119203234
145,NSW1,Cell 164,2023,5.150190368,89665875.24,60,1,5605.032334,0,0,0,0,0,0,-5905981.898,0,AA,0,0,18223.13458,13774.14613,15834.21986,91333.84177,Lined Rock,163.4542742,0,0,1576800,55564.18383,0,1,0,1,2.124841287,0.833906972,0.74063888,1.450803229,0.202248132,0.103952523,0.395570664,0,5.150190368
146,NSW1,Cell 165,2023,5.191517955,90380690.2,60,1,5572.17096,0,0,0,0,0,0,-6098950.834,0,AA,0,0,18331.09621,14099.01477,15927.60074,91622.27859,Lined Rock,163.0789759,0,0,1576800,54071.76686,0,1,0,1,2.137429754,0.853574994,0.741271945,1.459241261,0.203446337,0.106404284,0.397785558,0,5.191517955
147,NSW1,Cell 167,2023,5.350635293,93148513.75,60,1,5524.913416,0,0,0,0,0,0,-6872796.9,0,AA,0,0,18488.60598,16328.1551,16063.83804,88734.70493,Lined Rock,166.9060079,0,0,1576800,51387.74279,0,1,0,1,2.155795599,0.988530413,0.734757417,1.471551863,0.205194447,0.123227452,0.40101696,0,5.350635293
148,NSW1,Cell 168,2023,5.457319204,94975006.57,60,1,5431.23627,0,0,0,0,0,0,-7204252.336,0,AA,0,0,18808.93459,17115.6012,16340.9047,87247.93814,Lined Rock,168.9702255,0,0,1576800,53772.24399,0,1,0,1,2.193146334,1.036203553,0.731381306,1.496588011,0.208749591,0.129170253,0.407588683,0,5.457319204
