,Batch,Total_production,Total_CO2,Total_sell,Total_purchase,Total_grid_cost,EI_MEF,EI_Market,EI_L,RECs
118,119,4200.669488563281,-167552.76882821997,287517.9883076325,-13049.423523036823,-22640.676363717423,0.0,-53.39784629576469,-47.69764744364188,276.92185640692657
119,120,4671.904994018248,-25221.77279502595,153905.17418006342,-123500.43741328274,-167.99834754734616,0.0,-9.29695347957613,-4.750836728950659,53.62281900047783
120,121,5149.285185208009,174756.6371525097,6977.211854505559,-239068.13468520035,9275.988864230958,33.93803816780645,29.438717509462816,32.902891871886695,-187.14611350987715
121,122,4874.647607697749,26567.078577436558,141194.0067006462,-142069.74240300473,-2285.2506687018245,5.450051104306173,-4.292625054819468,0.13114528765365674,25.833375869406343
122,123,4624.978539247837,28148.542847951245,73619.85720531808,-101043.52258312902,26.632904285121185,6.086199667540308,1.4759552458762606,4.328512133822296,-8.42748313218268
123,124,4229.604544737005,-41105.07124560011,169122.5112823305,-102736.09982708922,-4792.552834082806,0.0,-16.412325508490518,-11.457827759010856,85.70079822273404
124,125,4410.395455203195,113595.70997000966,0.0,-205871.96955294313,9467.876994825943,25.75635475861792,30.701580660894138,34.0755243605983,-167.16803927698984
125,126,3860.700100689492,-9955.168760563372,71982.69844539597,-90824.22142463666,-990.6596605458467,0.0,0.3706377437568242,3.5626470370980865,-1.766569351409009
126,127,3481.891148389548,41005.466916564554,38192.08234861228,-87051.33643596518,-223.50521641018273,11.776780252171436,7.559058332556022,10.243644606829395,-32.49360283739144
127,128,3679.2627592732533,-221407.67156080436,372671.9822059623,-3964.8554658674825,-26223.237425845255,0.0,-81.3360068115738,-73.15492807407816,369.45251956767794
128,129,5106.773684412739,-335897.89624775416,432544.4208266766,0.0,-18601.405886092416,0.0,-68.60710940432018,-61.83109859895522,432.54442082667657
129,130,4410.395454571486,-282732.4553048997,407299.44604161364,0.0,-49765.01558296572,0.0,-74.80339454634263,-67.41540496151868,407.29944604161363
130,131,4410.395454618098,-154748.92729995138,268207.8347097598,-11483.034838747917,-16300.543903343461,0.0,-47.545787355914555,-42.49258503783459,258.88361042069647
131,132,3249.7650719382336,-331676.659496375,501287.7962764421,0.0,-69196.67747469479,0.0,-124.9453748180464,-112.60509088539983,501.2877962764421
132,133,4874.647607226658,-306835.7537617326,438722.4863684104,0.0,-21333.229195168875,0.0,-72.9006981820766,-65.70062922582211,438.7224863684104
133,134,4874.647607718443,-225774.65552027337,374721.46569587314,0.0,-47032.46957655473,0.0,-62.265913690470946,-56.116193819807144,374.7214656958731
134,135,4928.999580023559,-198316.2774883398,353103.51014936285,0.0,-12881.167196092492,0.0,-58.026753416687626,-52.29571604219995,353.1035101493628
135,136,4642.521531238851,-179128.07995543178,397549.6123988379,-1785.4101053954134,-15856.407821957388,0.0,-69.10918645172596,-62.23080835063318,396.09985939325685
136,137,3481.891148443582,-308827.8225882909,497565.89510846534,0.0,-53746.24999764623,0.0,-115.74984910657304,-104.31776524419546,497.5658951084653
137,138,4617.8352221832465,-266799.04892680363,414691.9742319329,-1.106445591147113e-06,-39480.53583790791,0.0,-72.73981919353307,-65.55563952006482,414.69197423103446
138,139,4642.521530873679,-221837.89403468976,351880.2049248254,-4597.654724512826,-21196.691919931807,0.0,-60.74263622653193,-54.60744984386078,348.146909288521
