,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,,
3287,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,287.9918499,0,2040.816327,0,0.039037246,0,0,0,17/05/2021 23:00,,,
3288,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,-2040.816327,0,-287.9918499,0.042665208,0,0,2328.808176,18/05/2021 0:00,,,
3289,1499.202976,-1499.202976,0,0,1499.202976,0,-14223.4279,0,0,14223.4279,0,-12539.31772,12539.31772,-222.7797565,184.9071979,0,0,0,-222.7797565,0.045377461,-1069.503137,-1152.938242,222.7797565,18/05/2021 1:00,,,
3290,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030560004,174.9053038,151.5759751,291.484881,18/05/2021 2:00,,,
3291,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.026251004,165.8427646,149.2980245,291.484881,18/05/2021 3:00,,,
3292,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032073072,161.112801,149.6450846,291.484881,18/05/2021 4:00,,,
3293,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.048271866,-10515.67952,-12348.65118,0,18/05/2021 5:00,,,
3294,14081.80306,-14081.80306,0,0,14081.80306,0,-14081.80306,0,0,14081.80306,0,0,0,0,0,0,0,0,0,0.157164687,-7248.356666,-10147.86878,0,18/05/2021 6:00,,,
3295,19522.35938,-19522.35938,0,0,19522.35938,-3073.499161,-16448.86021,0,0,16448.86021,3073.499161,0,0,0,0,0,0,0,0,0.114771892,-7500.627101,-13363.42248,0,18/05/2021 7:00,,,
3296,3499.565033,-3499.565033,0,0,3499.565033,-3699.072001,-16448.86021,0,0,16448.86021,3699.072001,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.017908262,-2769.400636,-2241.487362,291.484881,18/05/2021 8:00,,,
3297,2759.82562,-2759.82562,0,0,2759.82562,-2959.332587,-16448.86021,0,0,16448.86021,2959.332587,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-790.153871,-1729.727355,291.484881,18/05/2021 9:00,,,
3298,308.7185497,-308.7185497,0,0,308.7185497,-3813.613506,-13143.47222,0,0,13143.47222,3813.613506,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-52.91360905,-198.8082018,291.484881,18/05/2021 10:00,,,
3299,-1627.390632,0,1627.390632,-1627.390632,0,-3010.885638,-12010.09091,0,0,12010.09091,3010.885638,-16406.43473,16406.43473,-291.484881,241.9324512,271.9820999,0,271.9820999,-19.50278113,0,355.3093642,1067.946434,19.50278113,18/05/2021 11:00,,,
3300,2855.433096,-2855.433096,0,0,2855.433096,-3054.940063,-16448.86021,0,0,16448.86021,3054.940063,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,563.4669809,0,0.01078952,-1656.751681,-1864.243638,0,18/05/2021 12:00,,,
3301,3902.428693,-3902.428693,0,0,3902.428693,-4101.93566,-16448.86021,0,0,16448.86021,4101.93566,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,854.9518618,0,0.022139163,-3393.078773,-2537.443881,0,18/05/2021 13:00,,,
3302,1363.170046,-1363.170046,0,0,1363.170046,-7732.020305,-10279.51692,0,0,10279.51692,7732.020305,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1146.436743,0,0.020453786,-1031.651854,-903.8938418,0,18/05/2021 14:00,,,
3303,2145.284435,-2145.284435,0,0,2145.284435,-9354.910347,-9438.741269,0,0,9438.741269,9354.910347,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1437.921624,0,0.03544165,-1778.281745,-1488.070498,0,18/05/2021 15:00,,,
3304,20058.13617,-20058.13617,0,0,20058.13617,-3609.275959,-16448.86021,0,0,16448.86021,3609.275959,0,0,0,0,0,0,1437.921624,0,0.181683161,-6343.575789,-14689.52546,0,18/05/2021 16:00,,,
3305,15293.55463,-15293.55463,0,0,15293.55463,-14.05992297,-15279.4947,0,0,15279.4947,14.05992297,0,0,0,0,0,0,1437.921624,0,0.542385747,-9964.449372,-11349.8893,0,18/05/2021 17:00,,,
3306,-739.2484334,0,739.2484334,-739.2484334,0,0,-15909.11875,0,0,15909.11875,0,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1729.406505,0,0.033923049,579.339375,545.4871439,0,18/05/2021 18:00,,,
3307,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1729.406505,0,0.051053298,-12120.75585,-12175.67546,0,18/05/2021 19:00,,,
3308,6072.120714,-6072.120714,0,0,6072.120714,0,-6072.120714,0,0,6072.120714,0,0,0,0,0,0,0,1729.406505,0,0.068863517,-4120.72305,-4443.471045,0,18/05/2021 20:00,,,
3309,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1729.406505,0,0.057023129,-11485.46749,-11962.11785,0,18/05/2021 21:00,,,
3310,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1729.406505,0,0.045771553,-12913.34535,-11990.62225,0,18/05/2021 22:00,,,
3311,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,2020.891386,0,0.034544167,130.6399821,147.2297336,0,18/05/2021 23:00,,,
3312,-1338.676314,0,1338.676314,-1338.676314,0,0,-15309.69087,0,0,15309.69087,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,-2020.891386,0,-291.484881,0.030794709,1089.745401,986.6900677,2312.376267,19/05/2021 0:00,,,
3313,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.024531666,178.6649942,146.8993425,291.484881,19/05/2021 1:00,,,
3314,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.022174515,163.9326875,147.5312277,291.484881,19/05/2021 2:00,,,
3315,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.020750247,178.7125614,147.5145731,291.484881,19/05/2021 3:00,,,
3316,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.027083345,175.9126513,147.9495823,291.484881,19/05/2021 4:00,,,
3317,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035357965,99.04876013,148.4047722,291.484881,19/05/2021 5:00,,,
3318,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.086599984,-5788.525046,-12185.56527,0,19/05/2021 6:00,,,
3319,13005.32973,-13005.32973,0,0,13005.32973,-2417.369423,-10587.9603,0,0,10587.9603,2417.369423,0,0,0,0,0,0,0,0,0.125688488,-4651.314951,-9222.702914,0,19/05/2021 7:00,,,
3320,-4758.251351,0,4758.251351,-4758.251351,0,-1383.308955,-10506.80688,0,0,10506.80688,1383.308955,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.010667424,3405.008992,3095.630382,291.484881,19/05/2021 8:00,,,
3321,-8232.98943,0,8232.98943,-8232.98943,0,-895.5233604,-7519.854391,0,0,7519.854391,895.5233604,-16406.43473,16406.43473,-291.484881,241.9324512,32.77043372,0,32.77043372,-258.7144473,0.002992493,2308.37831,5219.292938,258.7144473,19/05/2021 9:00,,,
3322,-6085.80799,0,6085.80799,-6085.80799,0,-1685.691031,-8876.86816,0,0,8876.86816,1685.691031,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,324.2553147,0,0.012778948,3638.719837,3842.144048,0,19/05/2021 10:00,,,
3323,-9268.779158,0,9268.779158,-9268.779158,0,-2941.14842,-4438.439604,0,0,4438.439604,2941.14842,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,615.7401957,0,0.031376044,6226.0825,5921.985041,0,19/05/2021 11:00,,,
3324,-3170.451096,0,3170.451096,-3170.451096,0,-2533.035722,-10944.88036,0,0,10944.88036,2533.035722,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,907.2250767,0,0.024139638,2259.362859,2060.993636,0,19/05/2021 12:00,,,
3325,1183.336538,-1183.336538,0,0,1183.336538,-2867.849355,-14963.85436,0,0,14963.85436,2867.849355,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1198.709958,0,0.013249215,-861.2583845,-779.6094984,0,19/05/2021 13:00,,,
3326,-3058.247501,0,3058.247501,-3058.247501,0,-2018.817473,-11571.30221,0,0,11571.30221,2018.817473,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1490.194839,0,0.021595691,2464.579313,2028.000909,0,19/05/2021 14:00,,,
3327,-5957.969343,0,5957.969343,-5957.969343,0,-1517.721818,-9172.67602,0,0,9172.67602,1517.721818,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1781.67972,0,0.025958845,4328.071094,3988.479457,0,19/05/2021 15:00,,,
3328,11049.562,-11049.562,0,0,11049.562,-3240.905977,-7808.65602,0,0,7808.65602,3240.905977,0,0,0,0,0,0,1781.67972,0,0.073886867,-7146.032531,-7844.563568,0,19/05/2021 16:00,,,
3329,10232.11582,-10232.11582,0,0,10232.11582,-373.4315541,-9858.684264,0,0,9858.684264,373.4315541,0,0,0,0,0,0,1781.67972,0,0.150935549,-6812.469301,-7362.997411,0,19/05/2021 17:00,,,
3330,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1781.67972,0,0.138123487,-11428.71212,-11654.66282,0,19/05/2021 18:00,,,
3331,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1781.67972,0,0.058436353,-9754.524306,-11550.08057,0,19/05/2021 19:00,,,
3332,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1781.67972,0,0.073476482,-14019.81732,-11766.82587,0,19/05/2021 20:00,,,
3333,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1781.67972,0,0.051436924,-9040.451765,-11782.26566,0,19/05/2021 21:00,,,
3334,13027.44057,-13027.44057,0,0,13027.44057,0,-13027.44057,0,0,13027.44057,0,0,0,0,0,0,0,1781.67972,0,0.056159378,-2868.723965,-9393.552918,0,19/05/2021 22:00,,,
3335,0,0,0,0,0,0,-14800.7724,0,0,14800.7724,0,-14585.68902,14585.68902,-259.1366069,215.0833837,259.1366069,0,2040.816327,0,0.036541424,0,0,0,19/05/2021 23:00,,,
3336,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,-2040.816327,0,-291.484881,0.034442607,66.41799127,145.2179796,2332.301208,20/05/2021 0:00,,,
3337,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.033553029,67.78139632,145.6899009,291.484881,20/05/2021 1:00,,,
3338,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.0300702,150.3445718,145.3202696,291.484881,20/05/2021 2:00,,,
3339,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.03023162,122.2619227,145.8348874,291.484881,20/05/2021 3:00,,,
3340,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032664449,169.7707699,145.5386633,291.484881,20/05/2021 4:00,,,
3341,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.037020973,127.4535274,146.096281,291.484881,20/05/2021 5:00,,,
3342,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.0838668,-9171.856211,-12046.62376,0,20/05/2021 6:00,,,
3343,18470.8646,-18470.8646,0,0,18470.8646,-2022.004389,-16448.86021,0,0,16448.86021,2022.004389,0,0,0,0,0,0,0,0,0.074358406,-10543.26924,-12983.73913,0,20/05/2021 7:00,,,
3344,2434.010338,-2434.010338,0,0,2434.010338,-2633.517305,-16448.86021,0,0,16448.86021,2633.517305,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.002098752,-964.7696452,-1592.920268,291.484881,20/05/2021 8:00,,,
3345,3139.818471,-3139.818471,0,0,3139.818471,-3339.325438,-16448.86021,0,0,16448.86021,3339.325438,-16406.43473,16406.43473,-291.484881,241.9324512,52.69537445,0,52.69537445,-238.7895065,0,-684.6341323,-2053.770908,238.7895065,20/05/2021 9:00,,,
3346,-4854.08649,0,4854.08649,-4854.08649,0,-4568.350171,-7225.93052,0,0,7225.93052,4568.350171,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,344.1802554,0,0,203.6136945,3282.966029,0,20/05/2021 10:00,,,
3347,-2194.217082,0,2194.217082,-2194.217082,0,-6669.839991,-7784.310108,0,0,7784.310108,6669.839991,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,635.6651364,0,0,554.5895915,1489.336748,0,20/05/2021 11:00,,,
3348,-1569.621758,0,1569.621758,-1569.621758,0,-7217.052193,-7861.69323,0,0,7861.69323,7217.052193,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,927.1500174,0,0.00930333,807.6761983,1052.770121,0,20/05/2021 12:00,,,
3349,-6872.601702,0,6872.601702,-6872.601702,0,-5128.310037,-4647.455442,0,0,4647.455442,5128.310037,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1218.634898,0,0,3613.318914,4680.121372,0,20/05/2021 13:00,,,
3350,-11233.20439,0,11233.20439,-11233.20439,0,-2763.243528,-2651.919267,0,0,2651.919267,2763.243528,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1510.119779,0,0.012567488,8376.124941,7648.686912,0,20/05/2021 14:00,,,
3351,0,0,0,0,0,-1709.124236,-3120.021452,0,0,3120.021452,1709.124236,-4758.969013,4758.969013,-84.5502109,70.17667505,84.5502109,0,1594.66999,0,0.044640843,0,0,0,20/05/2021 15:00,,,
3352,0,0,0,0,0,-683.1247907,-3379.641015,0,0,3379.641015,683.1247907,-4003.726088,4003.726088,-71.13218939,59.03971719,71.13218939,0,1665.80218,0,0.038819903,0,0,0,20/05/2021 16:00,,,
3353,6079.355119,-6079.355119,0,0,6079.355119,-7.311159944,-6072.043959,0,0,6072.043959,7.311159944,0,0,0,0,0,0,1665.80218,0,0.099776169,-3505.790476,-4541.93972,0,20/05/2021 17:00,,,
3354,10990.22694,-10990.22694,0,0,10990.22694,0,-10990.22694,0,0,10990.22694,0,0,0,0,0,0,0,1665.80218,0,0.118115798,-6463.77587,-8185.356481,0,20/05/2021 18:00,,,
3355,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1665.80218,0,0.079328461,-9495.394556,-12132.05822,0,20/05/2021 19:00,,,
3356,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1665.80218,0,0.177568155,-5367.248299,-11960.39969,0,20/05/2021 20:00,,,
3357,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1665.80218,0,0.118974372,-7838.143776,-12073.22986,0,20/05/2021 21:00,,,
3358,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1665.80218,0,0.090382858,-11320.17716,-12297.54902,0,20/05/2021 22:00,,,
3359,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1665.80218,0,0.057000052,-6986.063561,-12284.61635,0,20/05/2021 23:00,,,
3360,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,-1665.80218,0,-287.9918499,0.045894927,0,0,1953.79403,21/05/2021 0:00,,,
3361,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.049548938,-9435.982064,-12498.45125,0,21/05/2021 1:00,,,
3362,4506.97521,-4506.97521,0,0,4506.97521,0,-16448.86021,0,0,16448.86021,0,-11768.34669,11768.34669,-209.0823017,173.5383104,0,0,0,-209.0823017,0.048515105,-1361.774076,-3494.353626,209.0823017,21/05/2021 2:00,,,
3363,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.042499067,0,0,287.9918499,21/05/2021 3:00,,,
3364,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035459177,28.13413787,151.8615977,291.484881,21/05/2021 4:00,,,
3365,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.044653638,0,0,287.9918499,21/05/2021 5:00,,,
3366,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.15361143,-1834.09923,-12365.3311,0,21/05/2021 6:00,,,
3367,21176.36871,-21176.36871,0,0,21176.36871,-4727.508499,-16448.86021,0,0,16448.86021,4727.508499,0,0,0,0,0,0,0,0,0.089543988,-11356.70482,-14989.12049,0,21/05/2021 7:00,,,
3368,8505.272542,-8505.272542,0,0,8505.272542,-8704.779509,-16448.86021,0,0,16448.86021,8704.779509,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.008964163,-5809.265408,-5521.600446,291.484881,21/05/2021 8:00,,,
3369,7099.450745,-7099.450745,0,0,7099.450745,-11767.40566,-11980.41226,0,0,11980.41226,11767.40566,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-2531.323264,-4462.33731,291.484881,21/05/2021 9:00,,,
3370,8077.128419,-8077.128419,0,0,8077.128419,-11518.63876,-13206.85684,0,0,13206.85684,11518.63876,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-1241.14679,-5190.008685,291.484881,21/05/2021 10:00,,,
3371,8366.554061,-8366.554061,0,0,8366.554061,-11053.53651,-13961.38473,0,0,13961.38473,11053.53651,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-1847.494882,-5469.750519,291.484881,21/05/2021 11:00,,,
3372,5527.605548,-5527.605548,0,0,5527.605548,-10373.59863,-11802.3741,0,0,11802.3741,10373.59863,-16406.43473,16406.43473,-291.484881,241.9324512,167.7693169,0,167.7693169,-123.7155641,0.00770333,-2040.777152,-3579.093405,123.7155641,21/05/2021 12:00,,,
3373,4623.439917,-4623.439917,0,0,4623.439917,-8988.415022,-12283.39208,0,0,12283.39208,8988.415022,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,459.2541979,0,0.008012508,-1702.993467,-3023.233481,0,21/05/2021 13:00,,,
3374,-1883.452185,0,1883.452185,-1883.452185,0,-7046.458461,-7718.456535,0,0,7718.456535,7046.458461,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,750.7390789,0,0.014138357,1233.518536,1249.289937,0,21/05/2021 14:00,,,
3375,-210.4145393,0,210.4145393,-210.4145393,0,-8625.481544,-7812.471098,0,0,7812.471098,8625.481544,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1042.22396,0,0.024970236,170.6667707,142.4708932,0,21/05/2021 15:00,,,
3376,17770.57945,-17770.57945,0,0,17770.57945,-6098.069791,-11672.50966,0,0,11672.50966,6098.069791,0,0,0,0,0,0,1042.22396,0,1.134675673,-13569.86026,-12856.28338,0,21/05/2021 16:00,,,
3377,-3519.911553,0,3519.911553,-3519.911553,0,-365.5579972,-12762.89763,0,0,12762.89763,365.5579972,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1333.708841,0,0.032067942,2378.412241,2643.001232,0,21/05/2021 17:00,,,
3378,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1333.708841,0,0.088901259,-12776.59552,-12400.31238,0,21/05/2021 18:00,,,
3379,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1333.708841,0,0.147047546,-6331.737354,-11966.30133,0,21/05/2021 19:00,,,
3380,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1333.708841,0,0.074354814,-4143.49367,-11984.25274,0,21/05/2021 20:00,,,
3381,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1333.708841,0,0.068010532,-5591.643298,-12102.21503,0,21/05/2021 21:00,,,
3382,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1333.708841,0,0.092439398,-6604.610949,-12458.90372,0,21/05/2021 22:00,,,
3383,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1333.708841,0,0.065994308,-11662.5116,-12519.53686,0,21/05/2021 23:00,,,
3384,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,-1333.708841,0,0,0.049448068,-7857.657471,-12498.5056,1333.708841,22/05/2021 0:00,,,
3385,0,0,0,0,0,0,-11442.6926,0,0,11442.6926,0,-11276.4085,11276.4085,-200.342283,166.2840949,0,0,0,-200.342283,0.040081142,0,0,200.342283,22/05/2021 1:00,,,
3386,-6818.795788,0,6818.795788,-6818.795788,0,0,-9829.571394,0,0,9829.571394,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.036138568,4375.27254,5199.071099,291.484881,22/05/2021 2:00,,,
3387,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.03315796,143.3068069,152.2550388,291.484881,22/05/2021 3:00,,,
3388,-3377.896623,0,3377.896623,-3377.896623,0,0,-13270.47056,0,0,13270.47056,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.034635186,1440.404393,2554.733515,291.484881,22/05/2021 4:00,,,
3389,-2738.704353,0,2738.704353,-2738.704353,0,0,-13909.66283,0,0,13909.66283,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.034038293,733.7024452,2049.801823,291.484881,22/05/2021 5:00,,,
3390,0,0,0,0,0,0,-13952.29914,0,0,13952.29914,0,-13749.54568,13749.54568,-244.2812685,202.7534529,0,0,0,-244.2812685,0.047449299,0,0,244.2812685,22/05/2021 6:00,,,
3391,-411.6419072,0,411.6419072,-411.6419072,0,-4354.076945,-11882.64833,0,0,11882.64833,4354.076945,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032501074,246.3154905,291.2570487,291.484881,22/05/2021 7:00,,,
3392,-1662.878665,0,1662.878665,-1662.878665,0,-6091.133562,-8894.354954,0,0,8894.354954,6091.133562,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,351.0793939,1088.292851,291.484881,22/05/2021 8:00,,,
3393,-6797.501578,0,6797.501578,-6797.501578,0,-5936.099478,-3914.766126,0,0,3914.766126,5936.099478,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,1491.961733,4392.098054,291.484881,22/05/2021 9:00,,,
3394,-6450.182768,0,6450.182768,-6450.182768,0,-7136.629434,-3061.554979,0,0,3061.554979,7136.629434,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,452.37177,4261.624344,291.484881,22/05/2021 10:00,,,
3395,-4912.823531,0,4912.823531,-4912.823531,0,-5321.024714,-6414.518936,0,0,6414.518936,5321.024714,-16406.43473,16406.43473,-291.484881,241.9324512,81.69632133,0,81.69632133,-209.7885597,0,1397.920412,3266.299612,209.7885597,22/05/2021 11:00,,,
