,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time,,
6805,-3062.597645,0,3062.597645,-3062.597645,0,-8009.192132,-3318.2617,0,-9.09E-13,3318.2617,8009.192132,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56421.88186,0.045107655,2488.541323,1996.380372,251.945575,11/10/2021 13:00,,
6806,11339.29227,-11339.29227,0,0,11339.29227,-8349.890889,-2989.401378,0,0,2989.401378,8349.890889,0,0,0,0,0,0,56421.88186,0.169786921,-4838.323941,-7714.316035,0,11/10/2021 14:00,,
6807,0,0,0,0,0,-8004.121157,-2521.047656,0,0,2521.047656,8004.121157,-10372.21809,10372.21809,-184.2779863,152.9507286,0,0,56421.88186,0.062245718,0,0,184.2779863,11/10/2021 15:00,,
6808,0,0,0,0,0,-5946.484636,-2847.226178,0,0,2847.226178,5946.484636,-8665.921465,8665.921465,-153.9630717,127.7893495,0,0,56421.88186,0.075989008,0,0,153.9630717,11/10/2021 16:00,,
6809,0,0,0,0,0,-1498.649983,-3821.877317,0,0,3821.877317,1498.649983,-5243.209915,5243.209915,-93.15347565,77.31738479,0,0,56421.88186,0.085479485,0,0,93.15347565,11/10/2021 17:00,,
6810,0,0,0,0,0,0,-2942.735711,0,0,2942.735711,0,-2899.972162,2899.972162,-51.52234805,42.76354888,0,0,56421.88186,0.077456494,0,0,51.52234805,11/10/2021 18:00,,
6811,0,0,0,0,0,0,-1434.273703,0,0,1434.273703,0,-1413.430977,1413.430977,-25.11171787,20.84272584,0,0,56421.88186,0.071169724,0,0,25.11171787,11/10/2021 19:00,,
6812,795.5465925,-795.5465925,0,0,795.5465925,0,-795.5465925,0,0,795.5465925,0,0,0,0,0,0,0,56421.88186,0.098934178,-649.0142588,-578.1308987,0,11/10/2021 20:00,,
6813,0,0,0,0,0,0,-624.8129771,0,0,624.8129771,0,-615.7332557,615.7332557,-10.93942332,9.079721359,0,0,56421.88186,0.062871436,0,0,10.93942332,11/10/2021 21:00,,
6814,1014.096968,-1014.096968,0,0,1014.096968,0,-1014.096968,0,0,1014.096968,0,0,0,0,0,0,0,56421.88186,0.155825035,-509.8640722,-760.4060844,0,11/10/2021 22:00,,
6815,0,0,0,0,0,0,-1413.142282,0,0,1413.142282,0,-1392.606636,1392.606636,-24.74174227,20.53564608,0,0,56421.88186,0.055257412,0,0,24.74174227,11/10/2021 23:00,,
6816,1815.051041,-1815.051041,0,0,1815.051041,0,-1815.051041,0,0,1815.051041,0,0,0,0,0,0,-1175.284143,55246.59771,0.104983363,-1255.097329,-1398.242398,1175.284143,12/10/2021 0:00,,
6817,0,0,0,0,0,0,-2910.225518,0,0,2910.225518,0,-2867.934404,2867.934404,-50.95314931,42.29111393,0,0,55246.59771,0.086323338,0,0,50.95314931,12/10/2021 1:00,,
6818,0,0,0,0,0,0,-2999.101473,0,0,2999.101473,0,-2955.518823,2955.518823,-52.50921766,43.58265066,0,0,55246.59771,0.05840501,0,0,52.50921766,12/10/2021 2:00,,
6819,0,0,0,0,0,0,-2725.874726,0,0,2725.874726,0,-2686.26258,2686.26258,-47.72547731,39.61214617,0,0,55246.59771,0.060516667,0,0,47.72547731,12/10/2021 3:00,,
6820,0,0,0,0,0,0,-1605.535923,0,0,1605.535923,0,-1582.204431,1582.204431,-28.11023102,23.33149174,0,0,55246.59771,0.07117086,0,0,28.11023102,12/10/2021 4:00,,
6821,1054.882167,-1054.882167,0,0,1054.882167,0,-1054.882167,0,0,1054.882167,0,0,0,0,0,0,0,55246.59771,0.121759817,-646.4155247,-814.1412555,0,12/10/2021 5:00,,
6822,0,0,0,0,0,-2646.57719,-1562.092906,0,0,1562.092906,2646.57719,-4147.510111,4147.510111,-73.68672786,61.15998413,0,0,55246.59771,0.093301902,0,0,73.68672786,12/10/2021 6:00,,
6823,0,0,0,0,0,-7667.549938,-1341.360251,0,-9.09E-13,1341.360251,7667.549938,-8877.993583,8877.993583,-157.7308505,130.9166059,0,0,55246.59771,0.078553737,0,0,157.7308505,12/10/2021 7:00,,
6824,-4543.092755,0,4543.092755,-4543.092755,0,-8939.892924,-907.0657978,0,0,907.0657978,8939.892924,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.033735808,3803.913575,3018.646078,251.945575,12/10/2021 8:00,,
6825,0,0,0,0,0,-9071.502413,-1356.516809,-2.27E-13,0,1356.516809,9071.502413,-10276.48026,10276.48026,-182.5770605,151.5389602,0,0,55246.59771,0.060217126,0,0,182.5770605,12/10/2021 9:00,,
6826,0,0,0,0,0,-9071.502413,-1786.06964,0,0,1786.06964,9071.502413,-10699.79087,10699.79087,-190.0978074,157.7811801,0,0,55246.59771,0.05083996,0,0,190.0978074,12/10/2021 10:00,,
6827,-2728.140956,0,2728.140956,-2728.140956,0,-9071.502413,-2590.408108,-4.55E-13,0,2590.408108,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.035080583,2269.586272,1753.109493,251.945575,12/10/2021 11:00,,
6828,-2261.553665,0,2261.553665,-2261.553665,0,-9033.646996,-3094.850817,0,-1.82E-12,3094.850817,9033.646996,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.027387709,1018.116151,1464.039368,251.945575,12/10/2021 12:00,,
6829,0,0,0,0,0,-8931.873708,-3564.026019,0,0,3564.026019,8931.873708,-12314.31053,12314.31053,-218.7821668,181.5891984,0,0,55246.59771,0.066160193,0,0,218.7821668,12/10/2021 13:00,,
6830,0,0,0,0,0,-8746.37037,-4049.105274,0,0,4049.105274,8746.37037,-12609.53304,12609.53304,-224.0272367,185.9426065,0,0,55246.59771,0.072777438,0,0,224.0272367,12/10/2021 14:00,,
6831,12318.20502,-12318.20502,0,0,12318.20502,-8069.336253,-4248.868763,0,0,4248.868763,8069.336253,0,0,0,0,0,0,55246.59771,0.094770025,-9277.785745,-8572.339705,0,12/10/2021 15:00,,
6832,0,0,0,0,0,-6087.292638,-3640.902246,-9.09E-13,0,3640.902246,6087.292638,-9586.825702,9586.825702,-170.3243145,141.369181,0,0,55246.59771,0.053509263,0,0,170.3243145,12/10/2021 16:00,,
6833,0,0,0,0,0,-1563.983009,-3309.795865,0,0,3309.795865,1563.983009,-4802.953594,4802.953594,-85.33166284,70.82528016,0,0,55246.59771,0.065366821,0,0,85.33166284,12/10/2021 17:00,,
6834,3524.417424,-3524.417424,0,0,3524.417424,0,-3524.417424,0,0,3524.417424,0,0,0,0,0,0,0,55246.59771,0.15017252,-2376.224222,-2573.561195,0,12/10/2021 18:00,,
6835,2022.685939,-2022.685939,0,0,2022.685939,0,-2022.685939,0,0,2022.685939,0,0,0,0,0,0,0,55246.59771,0.105509198,-1740.696124,-1491.610509,0,12/10/2021 19:00,,
6836,0,0,0,0,0,0,-1074.084386,0,0,1074.084386,0,-1058.475896,1058.475896,-18.80540932,15.60848973,0,0,55246.59771,0.071220388,0,0,18.80540932,12/10/2021 20:00,,
6837,0,0,0,0,0,0,-1136.987291,0,0,1136.987291,0,-1120.464703,1120.464703,-19.90673329,16.52258863,0,0,55246.59771,0.054016494,0,0,19.90673329,12/10/2021 21:00,,
6838,0,0,0,0,0,0,-1378.208469,0,0,1378.208469,0,-1358.180478,1358.180478,-24.13011002,20.02799131,0,0,55246.59771,0.075340551,0,0,24.13011002,12/10/2021 22:00,,
6839,0,0,0,0,0,0,-1381.113753,0,0,1381.113753,0,-1361.043542,1361.043542,-24.18097664,20.07021061,0,0,55246.59771,0.059706988,0,0,24.18097664,12/10/2021 23:00,,
6840,0,0,0,0,0,0,-1217.952549,0,0,1217.952549,0,-1200.253381,1200.253381,-21.32429864,17.69916787,0,0,55246.59771,0.081390496,0,0,21.32429864,13/10/2021 0:00,,
6841,-13588.57084,0,13588.57084,-13588.57084,0,0,-801.4806364,0,0,801.4806364,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.044823803,10030.06905,10183.32852,251.945575,13/10/2021 1:00,,
6842,-13480.91769,0,13480.91769,-13480.91769,0,0,-909.1337841,0,0,909.1337841,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.036937208,12144.56471,10065.04795,251.945575,13/10/2021 2:00,,
6843,-13444.93892,0,13444.93892,-13444.93892,0,0,-945.1125603,0,0,945.1125603,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.040247457,12461.29837,10143.97415,251.945575,13/10/2021 3:00,,
6844,-13707.63133,0,13707.63133,-13707.63133,0,0,-682.420144,0,0,682.420144,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.045045274,9007.046099,10352.6779,251.945575,13/10/2021 4:00,,
6845,0,0,0,0,0,0,-592.0078683,0,0,592.0078683,0,-583.4048676,583.4048676,-10.3650611,8.603000713,0,0,55246.59771,0.059619365,0,0,10.3650611,13/10/2021 5:00,,
6846,-11379.5972,0,11379.5972,-11379.5972,0,-2123.441265,-887.0130156,0,0,887.0130156,2123.441265,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.042896387,8368.383979,8024.453937,251.945575,13/10/2021 6:00,,
6847,-9672.676765,0,9672.676765,-9672.676765,0,-4301.483958,-415.8907536,0,0,415.8907536,4301.483958,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55246.59771,0.011835098,4239.83337,6218.204582,251.945575,13/10/2021 7:00,,
6848,-7924.093573,0,7924.093573,-7924.093573,0,-5710.861197,-858.3943927,-1.14E-13,0,858.3943927,5710.861197,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,55498.54329,0.008011633,4149.21629,4841.224399,0,13/10/2021 8:00,,
6849,-8044.505121,0,8044.505121,-8044.505121,0,-5001.632286,-1447.211756,0,0,1447.211756,5001.632286,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,55750.48886,0.005730833,3460.756487,4737.577902,0,13/10/2021 9:00,,
6850,-4391.103737,0,4391.103737,-4391.103737,0,-7691.253798,-2407.647211,0,0,2407.647211,7691.253798,-14180.93665,14180.93665,-251.945575,309.0680962,243.7884609,0,55994.27732,0.008041667,2777.454181,2581.082002,8.157114085,13/10/2021 10:00,,
6851,-2680.240774,0,2680.240774,-2680.240774,0,-8445.767694,-3264.04301,0,0,3264.04301,8445.767694,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55994.27732,0.014761676,1872.421598,1626.282125,251.945575,13/10/2021 11:00,,
6852,-1680.114322,0,1680.114322,-1680.114322,0,-8769.484581,-3940.452574,0,0,3940.452574,8769.484581,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55994.27732,0.024029372,1343.596793,1046.774809,251.945575,13/10/2021 12:00,,
6853,-1657.643017,0,1657.643017,-1657.643017,0,-7661.181737,-5071.226723,0,0,5071.226723,7661.181737,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55994.27732,0.029940373,1341.424257,1050.802218,251.945575,13/10/2021 13:00,,
6854,-166.5610042,0,166.5610042,-166.5610042,0,-8219.342767,-6004.147706,0,0,6004.147706,8219.342767,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55994.27732,0.022084201,86.10443512,105.0944785,251.945575,13/10/2021 14:00,,
6855,-1034.425141,0,1034.425141,-1034.425141,0,-8184.67145,-5170.954886,0,0,5170.954886,8184.67145,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55994.27732,0.043513372,453.0752935,653.6226912,251.945575,13/10/2021 15:00,,
6856,-3789.559421,0,3789.559421,-3789.559421,0,-6202.509905,-4397.982151,0,0,4397.982151,6202.509905,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55994.27732,0.049282364,1126.880997,2489.103347,251.945575,13/10/2021 16:00,,
6857,4727.760723,-4727.760723,0,0,4727.760723,-1609.503854,-3118.25687,0,0,3118.25687,1609.503854,0,0,0,0,0,0,55994.27732,0.114584967,-123.6322125,-3302.235121,0,13/10/2021 17:00,,
6858,0,0,0,0,0,0,-5751.524285,0,0,5751.524285,0,-5667.943694,5667.943694,-100.6995073,83.58059102,0,0,55994.27732,0.075576645,0,0,100.6995073,13/10/2021 18:00,,
6859,0,0,0,0,0,0,-7258.156586,0,0,7258.156586,0,-7152.681762,7152.681762,-127.0781024,105.474825,0,0,55994.27732,0.071980177,0,0,127.0781024,13/10/2021 19:00,,
6860,0,0,0,0,0,0,-4797.993853,0,0,4797.993853,0,-4728.269873,4728.269873,-84.0047947,69.7239796,0,0,55994.27732,0.069908283,0,0,84.0047947,13/10/2021 20:00,,
6861,0,0,0,0,0,0,-3265.815059,0,0,3265.815059,0,-3218.356553,3218.356553,-57.17892352,47.45850652,0,0,55994.27732,0.05786385,0,0,57.17892352,13/10/2021 21:00,,
6862,3690.059906,-3690.059906,0,0,3690.059906,0,-3690.059906,0,0,3690.059906,0,0,0,0,0,0,0,55994.27732,0.205334055,-2166.762842,-2709.976938,0,13/10/2021 22:00,,
6863,0,0,0,0,0,0,-3875.032675,0,0,3875.032675,0,-3818.721077,3818.721077,-67.84529833,56.31159761,0,0,55994.27732,0.058621211,0,0,67.84529833,13/10/2021 23:00,,
6864,0,0,0,0,0,0,-4264.919765,0,0,4264.919765,0,-4202.942366,4202.942366,-74.67156488,61.97739885,0,-173.40556,55820.87176,0.060744412,0,0,248.0771248,14/10/2021 0:00,,
6865,0,0,0,0,0,0,-4208.770852,0,0,4208.770852,0,-4147.609404,4147.609404,-73.68849195,61.16144831,0,0,55820.87176,0.059782827,0,0,73.68849195,14/10/2021 1:00,,
6866,-9802.867211,0,9802.867211,-9802.867211,0,0,-4587.184267,0,0,4587.184267,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55820.87176,0.048151098,6528.140089,7187.869902,251.945575,14/10/2021 2:00,,
6867,-9609.17604,0,9609.17604,-9609.17604,0,0,-4780.875437,0,0,4780.875437,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55820.87176,0.042995576,7002.768206,7107.280907,251.945575,14/10/2021 3:00,,
6868,0,0,0,0,0,0,-4237.33539,0,0,4237.33539,0,-4175.758845,4175.758845,-74.18860891,61.5765454,0,0,55820.87176,0.053043358,0,0,74.18860891,14/10/2021 4:00,,
6869,2376.510574,-2376.510574,0,0,2376.510574,0,-2376.510574,0,0,2376.510574,0,0,0,0,0,0,0,55820.87176,0.114912786,-2091.781012,-1786.960551,0,14/10/2021 5:00,,
6870,1091.356887,-1091.356887,0,0,1091.356887,-142.2231571,-949.1337296,0,0,949.1337296,142.2231571,0,0,0,0,0,0,55820.87176,0.117208163,-807.9948693,-789.7670086,0,14/10/2021 6:00,,
6871,0,0,0,0,0,-229.0193789,-1300.444942,0,0,1300.444942,229.0193789,-1507.238295,1507.238295,-26.77834534,22.22602663,0,0,55820.87176,0.073293021,0,0,26.77834534,14/10/2021 7:00,,
6872,-10618.31004,0,10618.31004,-10618.31004,0,-617.715503,-3154.025939,0,0,3154.025939,617.715503,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55820.87176,0.041113075,8681.461793,6818.624618,251.945575,14/10/2021 8:00,,
6873,-7574.571751,0,7574.571751,-7574.571751,0,-2360.244001,-4455.235725,0,0,4455.235725,2360.244001,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55820.87176,0.047561165,5736.640563,4712.160929,251.945575,14/10/2021 9:00,,
6874,0,0,0,0,0,-2091.60026,-7521.203106,0,-4.55E-13,7521.203106,2091.60026,-9473.111044,9473.111044,-168.3040033,139.6923228,0,0,55820.87176,0.050008221,0,0,168.3040033,14/10/2021 10:00,,
6875,-362.6664427,0,362.6664427,-362.6664427,0,-5610.503065,-8416.881969,0,-9.09E-13,8416.881969,5610.503065,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55820.87176,0.036364991,219.2445604,224.5378771,251.945575,14/10/2021 11:00,,
6876,1677.197226,-1677.197226,0,0,1677.197226,-5489.743105,-10577.5056,0,0,10577.5056,5489.743105,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55820.87176,0.036628704,-1142.230006,-1041.182685,251.945575,14/10/2021 12:00,,
6877,0,0,0,0,0,-6381.527113,-8111.82205,-3001.40321,0,8111.82205,6381.527113,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,56072.81734,0.026389406,0,0,0,14/10/2021 13:00,,
6878,753.2349647,-753.2349647,0,0,753.2349647,-6334.826971,-8808.45947,0,0,8808.45947,6334.826971,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56072.81734,0.059456757,-600.189838,-477.4636058,251.945575,14/10/2021 14:00,,
6879,0,0,0,0,0,-6767.274995,-5586.573684,0,0,5586.573684,6767.274995,-12174.32375,12174.32375,-216.2950921,179.5249264,0,0,56072.81734,0.051745892,0,0,216.2950921,14/10/2021 15:00,,
6880,0,0,0,0,0,-6535.071516,-5114.299309,0,0,5114.299309,6535.071516,-11480.0833,11480.0833,-203.9608709,169.2875228,0,0,56072.81734,0.088664618,0,0,203.9608709,14/10/2021 16:00,,
6881,4201.506164,-4201.506164,0,0,4201.506164,-1969.189284,-2232.31688,0,0,2232.31688,1969.189284,0,0,0,0,0,0,56072.81734,0.296287336,-742.3384262,-3062.447496,0,14/10/2021 17:00,,
6882,2104.600746,-2104.600746,0,0,2104.600746,0,-2104.600746,0,0,2104.600746,0,0,0,0,0,0,0,56072.81734,0.285025545,-814.105749,-1512.460817,0,14/10/2021 18:00,,
6883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56072.81734,0.131332372,0,0,0,14/10/2021 19:00,,
6884,10516.58955,-10516.58955,0,0,10516.58955,0,-10516.58955,0,0,10516.58955,0,0,0,0,0,0,0,56072.81734,0.147042209,-7026.182946,-7566.278399,0,14/10/2021 20:00,,
6885,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56072.81734,0.091642587,-30.39450796,-31.25660298,251.945575,14/10/2021 21:00,,
6886,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,56072.81734,0.09326956,-37.7750556,-31.26657037,251.945575,14/10/2021 22:00,,
6887,0,0,0,0,0,0,-12633.84109,0,0,12633.84109,0,-12450.24734,12450.24734,-221.1972877,183.5937488,0,0,56072.81734,0.069986577,0,0,221.1972877,14/10/2021 23:00,,
6888,11079.61704,-11079.61704,0,0,11079.61704,0,-11079.61704,0,0,11079.61704,0,0,0,0,0,0,-981.7075039,55091.10984,0.110711814,-10161.52538,-8264.727392,981.7075039,15/10/2021 0:00,,
6889,14433.5575,-14433.5575,0,0,14433.5575,0,-14433.5575,0,0,14433.5575,0,0,0,0,0,0,0,55091.10984,0.163959218,-13534.89743,-10997.06446,0,15/10/2021 1:00,,
6890,14433.5575,-14433.5575,0,0,14433.5575,0,-14433.5575,0,0,14433.5575,0,0,0,0,0,0,0,55091.10984,0.096344724,-12433.19993,-10953.91539,0,15/10/2021 2:00,,
6891,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0.087730067,-42.27704672,-32.90057457,251.945575,15/10/2021 3:00,,
6892,14433.5575,-14433.5575,0,0,14433.5575,0,-14433.5575,0,0,14433.5575,0,0,0,0,0,0,0,55091.10984,0.151955881,-13163.69068,-10911.2517,0,15/10/2021 4:00,,
6893,14433.5575,-14433.5575,0,0,14433.5575,0,-14433.5575,0,0,14433.5575,0,0,0,0,0,0,0,55091.10984,0.16810503,-11623.71124,-11002.1903,0,15/10/2021 5:00,,
6894,15141.25332,-15141.25332,0,0,15141.25332,-3717.496335,-14202.72574,-1.82E-12,0,14202.72574,3717.496335,-2738.585052,2738.585052,-48.65506437,40.38370343,0,0,55091.10984,0.119458743,-9924.946856,-11202.35759,48.65506437,15/10/2021 6:00,,
6895,0,0,0,0,0,-8931.40199,-2613.240655,0,0,2613.240655,8931.40199,-11376.87702,11376.87702,-202.1272567,167.7656231,0,0,55091.10984,0.063496363,0,0,202.1272567,15/10/2021 7:00,,
6896,9856.748363,-9856.748363,0,0,9856.748363,-9071.502413,-785.2459496,0,0,785.2459496,9071.502413,0,0,0,0,0,0,55091.10984,1.296925701,-6397.252207,-6579.556718,0,15/10/2021 8:00,,
6897,-5296.569121,0,5296.569121,-5296.569121,0,-9071.502413,-21.9799433,0,0,21.9799433,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0,1206.798932,3413.339201,251.945575,15/10/2021 9:00,,
6898,-5318.549064,0,5318.549064,-5318.549064,0,-9071.502413,0,0,0,0,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0,430.696706,3610.23872,251.945575,15/10/2021 10:00,,
6899,-4966.136762,0,4966.136762,-4966.136762,0,-9071.502413,-352.4123018,-5.68E-13,0,352.4123018,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0,0,3682.496118,251.945575,15/10/2021 11:00,,
6900,-4917.564853,0,4917.564853,-4917.564853,0,-9071.502413,-400.9842109,0,0,400.9842109,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0,0,3578.840617,251.945575,15/10/2021 12:00,,
6901,-4514.179472,0,4514.179472,-4514.179472,0,-9071.502413,-804.3695922,0,0,804.3695922,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0,0,3154.812109,251.945575,15/10/2021 13:00,,
6902,-4446.344914,0,4446.344914,-4446.344914,0,-8925.977226,-1017.729338,0,0,1017.729338,8925.977226,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0,0,2977.537539,251.945575,15/10/2021 14:00,,
6903,-5694.084139,0,5694.084139,-5694.084139,0,-6796.875337,-1899.092,-6.82E-13,0,1899.092,6796.875337,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0,1816.453536,3562.367187,251.945575,15/10/2021 15:00,,
6904,-6196.306198,0,6196.306198,-6196.306198,0,-5614.866462,-2578.878817,0,0,2578.878817,5614.866462,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,55091.10984,0.030837123,2124.488278,3978.546953,251.945575,15/10/2021 16:00,,
6905,3747.338412,-3747.338412,0,0,3747.338412,-1772.24677,-1975.091642,0,0,1975.091642,1772.24677,0,0,0,0,0,0,55091.10984,0.107695957,-2731.575357,-2651.060777,0,15/10/2021 17:00,,
6906,755.8578909,-755.8578909,0,0,755.8578909,0,-755.8578909,0,0,755.8578909,0,0,0,0,0,0,0,55091.10984,0.149240273,-351.5889135,-546.8225685,0,15/10/2021 18:00,,
6907,242.4110484,-242.4110484,0,0,242.4110484,0,-242.4110484,0,0,242.4110484,0,0,0,0,0,0,0,55091.10984,0.111382773,-71.02812833,-178.1931529,0,15/10/2021 19:00,,
6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55091.10984,0.082556753,0,0,0,15/10/2021 20:00,,
6909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55091.10984,0.072000008,0,0,0,15/10/2021 21:00,,
6910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55091.10984,0.074346034,0,0,0,15/10/2021 22:00,,
6911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55091.10984,0.073585931,0,0,0,15/10/2021 23:00,,
6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-812.8316273,54278.27821,0.06901522,0,0,812.8316273,16/10/2021 0:00,,
6913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54278.27821,0.065267726,0,0,0,16/10/2021 1:00,,
6914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54278.27821,0.064312839,0,0,0,16/10/2021 2:00,,
6915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54278.27821,0.065511163,0,0,0,16/10/2021 3:00,,
6916,0,0,0,0,0,0,-1399.951663,0,0,1399.951663,0,-1379.607702,1379.607702,-24.51079673,20.34396129,0,0,54278.27821,0.067128997,0,0,24.51079673,16/10/2021 4:00,,
6917,0,0,0,0,0,0,-3698.78443,0,0,3698.78443,0,-3645.034054,3645.034054,-64.75948828,53.75037527,0,0,54278.27821,0.05899523,0,0,64.75948828,16/10/2021 5:00,,
6918,-2346.900475,0,2346.900475,-2346.900475,0,-3762.427531,-8280.723471,0,-4.55E-13,8280.723471,3762.427531,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,54278.27821,0,540.5139236,1669.267436,251.945575,16/10/2021 6:00,,
6919,0,0,0,0,0,-7371.824063,-7121.5251,0,-1343.766668,7121.5251,7371.824063,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,54530.22378,0,0,0,0,16/10/2021 7:00,,
6920,-1700.204349,0,1700.204349,-1700.204349,0,-9071.502413,-3618.344715,0,0,3618.344715,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,54530.22378,0,239.0927979,1284.361979,251.945575,16/10/2021 8:00,,
6921,-3545.246037,0,3545.246037,-3545.246037,0,-9071.502413,-1773.303027,0,0,1773.303027,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,54530.22378,0,1135.103327,2748.605732,251.945575,16/10/2021 9:00,,
6922,-4712.975043,0,4712.975043,-4712.975043,0,-9071.502413,-605.5740212,0,0,605.5740212,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,54530.22378,0,3933.129033,3722.709156,251.945575,16/10/2021 10:00,,
6923,-5305.898275,0,5305.898275,-5305.898275,0,-9071.502413,-12.65078959,0,0,12.65078959,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,54530.22378,0,2130.922547,4197.401237,251.945575,16/10/2021 11:00,,
6924,-5318.549064,0,5318.549064,-5318.549064,0,-9071.502413,0,0,0,0,9071.502413,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,54530.22378,0,4471.181993,4209.336195,251.945575,16/10/2021 12:00,,
